CustomerID,frequency,monetary,avg_basket_value,customer_lifetime_days,purchase_velocity,return_ratio,churn,churn_probability
15206,4,420.3,46.7,266,0.015037594,0,0,0.229415417
15208,6,867.62,20.1772093,353,0.016997167,0.006369427,0,0.104619578
15210,1,331.18,16.559,1,1,0,1,0.730221747
15211,2,894.41,17.20019231,305,0.006557377,0,0,0.188077116
15212,2,88.95,12.70714286,2,1,0.090909091,1,0.720761193
15213,3,325.05,13.002,12,0.25,0.007407407,1,0.713277966
15214,8,1661.44,15.104,242,0.033057851,0,0,0.183048535
15215,6,615.99,14.32534884,273,0.021978022,0.066350711,0,0.189381146
15216,1,96.6,48.3,1,1,0,0,0.738620885
15218,11,5756.89,34.68006024,309,0.035598706,0,0,0.054782082
15219,1,305.75,33.97222222,1,1,0,1,0.731958131
15220,7,1758.92,14.78084034,230,0.030434783,0.011619463,0,0.207902282
15221,2,114.1,10.37272727,4,0.5,0.72,1,0.736674813
15222,1,585,117,1,1,0,1,0.728952852
15223,3,454.9,14.215625,24,0.125,1.173469388,1,0.694099907
15224,3,310.48,19.405,5,0.6,0.013333333,1,0.711378735
15225,1,409.4,17.8,1,1,0,1,0.72808174
15226,1,154.41,19.30125,1,1,0,1,0.735340473
15227,5,1219.4,21.02413793,281,0.017793594,0,0,0.177879118
15228,5,3376.96,26.80126984,229,0.021834061,0.001332149,0,0.196196282
15230,2,429.6,18.67826087,2,1,0,1,0.711202423
15232,2,612.06,19.74387097,28,0.071428571,0,1,0.700430388
15234,1,197,14.07142857,1,1,0,1,0.733847044
15235,12,2247.51,15.71685315,156,0.076923077,0,1,0.236737145
15236,1,321.05,21.40333333,1,1,0,1,0.730791642
15237,4,1412.32,14.26585859,226,0.017699115,0,0,0.262282157
15238,5,1056.54,20.31807692,155,0.032258065,0.004354136,0,0.384206081
15239,3,764.34,14.69884615,69,0.043478261,0.005076142,0,0.603686637
15240,7,1685.57,20.30807229,327,0.021406728,0.005878031,0,0.106844232
15241,9,1738.59,15.66297297,217,0.041474654,0.001652893,0,0.201796858
15243,1,316.68,14.39454545,1,1,0,0,0.730503813
15244,2,631.57,18.57558824,183,0.010928962,0,0,0.396638278
15245,3,2515.84,28.26786517,128,0.0234375,0,1,0.423501499
15246,2,514.15,15.58030303,121,0.016528926,0,1,0.526596822
15247,1,356,59.33333333,1,1,0,1,0.732028484
15249,15,6657.36,18.59597765,225,0.066666667,0.005622716,0,0.069993542
15251,15,10327.11,85.34801653,233,0.064377682,0.014299803,0,0.040772236
15252,2,740.78,16.83590909,147,0.013605442,0,0,0.465211048
15253,6,915.3,16.64181818,154,0.038961039,0.002314815,0,0.373200186
15254,1,300.36,16.68666667,1,1,0,1,0.73109815
15255,1,890.85,18.95425532,1,1,0,0,0.714284041
15256,1,98.45,16.40833333,1,1,0,1,0.736730564
15257,2,232.15,29.01875,3,0.666666667,0.022222222,1,0.729472691
15258,2,623.16,18.32823529,49,0.040816327,0,1,0.663828027
15260,8,1780.77,22.83038462,273,0.029304029,0.027874564,1,0.146108164
15261,1,254.82,13.41157895,1,1,0,1,0.732187485
15262,1,178.95,17.895,1,1,0,1,0.734574015
15263,1,156.51,13.0425,1,1,0,1,0.734918736
15264,1,393.74,17.11913043,1,1,0,0,0.728485543
15265,2,1506.12,18.36731707,85,0.023529412,0,1,0.564785129
15266,1,119.3,19.88333333,1,1,0,1,0.736351886
15267,5,1717.36,156.1236364,161,0.031055901,0,0,0.360047245
15269,1,408.8,204.4,1,1,0,0,0.738966487
15270,9,2298.2,47.87916667,295,0.030508475,0.042494859,0,0.110410053
15271,16,2485.82,9.039345455,359,0.044568245,0.003977725,0,0.040498086
15272,2,721.94,11.45936508,29,0.068965517,0,0,0.694955977
15274,2,716.57,15.24617021,15,0.133333333,0,0,0.716601533
15275,2,609.19,14.50452381,7,0.285714286,0.002012072,0,0.726688538
15276,1,135.31,2.602115385,1,1,0,0,0.734904311
15277,1,255.9,21.325,1,1,0,0,0.732619335
15279,2,277.41,13.21,11,0.181818182,0.021621622,1,0.733629947
15280,1,113.12,7.07,1,1,0,1,0.735782092
15281,12,2239.95,14.933,275,0.043636364,0.015088013,0,0.104874214
15286,1,240.55,80.18333333,1,1,0,0,0.736468097
15287,3,485.24,23.10666667,49,0.06122449,0.002314815,0,0.651273163
15288,5,2306.52,26.21045455,323,0.015479876,0,0,0.116007008
15289,4,935.1,15.84915254,221,0.018099548,0.012048193,0,0.284111075
15290,21,7803.77,36.81023585,355,0.05915493,0.015797788,0,0.01402569
15291,20,4596.51,42.16981651,349,0.05730659,0.013982642,0,0.024867363
15292,1,180.94,7.2376,1,1,0,1,0.733898668
15296,10,3610.31,18.05155,283,0.035335689,0.005122368,0,0.094639302
15297,4,635.04,15.48878049,54,0.074074074,0.006896552,0,0.618756789
15298,14,3774.1,19.45412371,365,0.038356164,0.132267442,0,0.03735427
15299,11,3787.09,315.5908333,305,0.036065574,0.002721088,0,0.079492612
15300,1,496.44,17.73,1,1,0,0,0.725601886
15301,14,5028.12,20.35676113,318,0.044025157,0.002528902,0,0.045553658
15303,1,574.02,18.51677419,1,1,0,1,0.723430373
15304,10,680.3,26.16538462,308,0.032467532,0.04,0,0.114900647
15306,3,1174.35,20.24741379,84,0.035714286,0,0,0.560124149
15307,1,205.3,17.10833333,1,1,0,1,0.733791554
15308,2,302.27,14.39380952,4,0.5,0.011560694,1,0.731667759
15311,118,59419.34,23.85360899,374,0.315508021,0.012566278,0,6.06E-09
15312,5,921.1,19.18958333,280,0.017857143,0.005847953,0,0.185372473
15313,1,52,52,1,1,0,1,0.740064712
15314,1,327.97,13.66541667,1,1,0,1,0.730142466
15315,3,551.54,14.51421053,52,0.057692308,0.028639618,0,0.643034478
15316,1,165,165,1,1,0,1,0.743414132
15318,1,312.62,9.473333333,1,1,0,0,0.730329577
15319,1,204.5,12.78125,1,1,0,1,0.733561996
15320,1,267.13,7.420277778,1,1,0,0,0.731491006
15321,4,2650.73,25.00688679,243,0.016460905,0.015477214,0,0.206153118
15322,2,602.97,12.3055102,22,0.090909091,0.139726027,0,0.709701065
15325,1,162.29,3.312040816,1,1,0,1,0.734191898
15326,1,311.71,10.74862069,1,1,0,1,0.730430087
15327,1,208.75,20.875,1,1,0,0,0.733914249
15329,5,1005.5,16.21774194,330,0.015151515,0.021008403,0,0.12953896
15330,2,714.96,54.99692308,29,0.068965517,0,0,0.697910253
15332,4,1661.06,47.45885714,4,1,0,1,0.639060696
15333,1,1028.56,64.285,1,1,0,1,0.713012923
15334,3,351.67,3.552222222,17,0.176470588,0,1,0.706493861
15335,1,173.97,4.8325,1,1,0,0,0.733953702
15339,3,557.57,6.336022727,252,0.011904762,0.004830918,0,0.258373147
15341,1,2020.52,118.8541176,1,1,0,0,0.686587628
15342,2,391.76,15.06769231,14,0.142857143,0.025362319,1,0.727198588
15343,1,364.5,17.35714286,1,1,0,0,0.729327305
15344,5,476.58,14.893125,74,0.067567568,0.094339623,0,0.567191779
15345,2,367.69,15.98652174,11,0.181818182,0.038461538,0,0.731257016
15346,1,252.42,14.84823529,1,1,0,1,0.732338828
15347,1,201.6,40.32,1,1,0,1,0.735243736
15348,1,158.04,17.56,1,1,0,0,0.735138234
15349,2,473.81,6.580694444,30,0.066666667,0,1,0.700505737
15350,1,115.65,23.13,1,1,0,1,0.736641126
15351,10,1862.14,7.992017167,358,0.027932961,0.028688525,0,0.06737773
15353,2,777.02,12.33365079,114,0.01754386,0,1,0.531301497
15355,2,277.05,19.78928571,24,0.083333333,0,0,0.716653373
15356,10,2766.5,5.33044316,337,0.029673591,0,0,0.070094161
15358,29,8234.8,14.67878788,361,0.08033241,0.017756605,0,0.006982936
15360,1,427.93,32.91769231,1,1,0,0,0.728447919
15361,1,418.92,59.84571429,1,1,0,1,0.730286651
15363,2,318.05,18.70882353,132,0.015151515,0.006993007,1,0.511272493
15364,2,913.19,31.48931034,159,0.012578616,0,1,0.435745962
15365,9,1330.45,8.810927152,290,0.031034483,0.430079156,0,0.128029084
15366,2,602.51,13.69340909,283,0.007067138,0,0,0.22434985
15367,5,1867.69,19.45510417,219,0.02283105,0.001895735,0,0.247133134
15368,1,446.94,111.735,1,1,0,0,0.732535705
15369,1,-1592.49,-1592.49,1,1,-1,1,0.688258774
15370,8,2360.55,24.84789474,292,0.02739726,0.002415459,0,0.118764769
15372,1,2007.4,74.34814815,1,1,0,1,0.68413299
15373,13,2213.11,16.15408759,364,0.035714286,0.050420168,0,0.049973565
15374,1,168,56,1,1,0,1,0.73708619
15376,3,1233.36,10.54153846,183,0.016393443,0,0,0.358469903
15379,8,3631.89,18.53005102,190,0.042105263,0.005233319,1,0.205838408
15380,6,1682.36,45.46918919,357,0.016806723,0.005347594,0,0.092034495
15381,2,596.85,74.60625,55,0.036363636,0,1,0.657545105
15382,8,5927.86,19.3720915,281,0.028469751,0.002248314,0,0.081182128
15384,3,635.76,14.78511628,203,0.014778325,0.005059022,1,0.340805701
15385,1,316.88,26.40666667,1,1,0,0,0.7312023
15386,1,394.14,12.71419355,1,1,0,1,0.728214488
15388,1,140.54,14.054,1,1,0,1,0.735422861
15389,1,500,500,1,1,0,1,0.753176456
15392,5,1515.73,17.83211765,356,0.014044944,0.009486166,0,0.100489366
15393,2,231.86,19.32166667,265,0.00754717,0,0,0.261650772
15394,4,2183.54,25.68870588,349,0.011461318,0,0,0.103950052
15395,1,107.45,15.35,1,1,0,1,0.736419194
15396,1,288.18,20.58428571,1,1,0,1,0.731669146
15397,1,94,15.66666667,1,1,0,1,0.73681134
15398,3,1339.63,18.10310811,63,0.047619048,0.002607562,0,0.595819902
15399,3,815.77,16.3154,78,0.038461538,0,0,0.584379359
15400,6,666.7,51.28461538,187,0.032085561,0.083333333,1,0.322288492
15402,2,626.77,14.92309524,48,0.041666667,0,1,0.665286064
15405,1,349.1,43.6375,1,1,0,1,0.731304262
15406,4,426.61,7.355344828,283,0.014134276,0.076271186,0,0.203552792
15407,4,1056.44,6.904836601,272,0.014705882,0,0,0.203589255
15408,1,267.18,7.858235294,1,1,0,1,0.731515232
15410,8,3450.84,28.28557377,178,0.04494382,0,0,0.227411309
15411,5,1346.38,13.4638,157,0.031847134,0.003787879,0,0.370119264
15412,1,190.53,19.053,1,1,0,1,0.73431776
15414,3,774.9,19.86923077,233,0.012875536,0,0,0.283922757
15415,1,572.81,11.93354167,1,1,0,1,0.723072404
15416,5,3974.37,20.59259067,219,0.02283105,0.000478698,0,0.195379305
15417,1,508.8,18.17142857,1,1,0,0,0.7252754
15419,1,135.86,16.9825,1,1,0,0,0.735723011
15421,4,950.36,17.93132075,252,0.015873016,0,0,0.234896635
15422,2,97.7,16.28333333,1,2,0,1,0.679944791
15423,1,43.5,21.75,1,1,0,0,0.738562074
15424,2,383.34,22.54941176,1,2,0,1,0.671386822
15426,7,1429.9,4.766333333,351,0.01994302,0.016591252,0,0.092040084
15427,3,1483.14,4.846862745,14,0.214285714,0,0,0.675632438
15428,1,93.78,15.63,1,1,0,0,0.736815333
15429,3,364.9,4.396385542,49,0.06122449,0.029810298,0,0.653916763
15432,1,171.19,17.119,1,1,0,0,0.734745648
15433,3,417.87,7.884339623,189,0.015873016,0.338345865,0,0.37393125
15434,6,997.48,16.90644068,192,0.03125,0.014106583,0,0.301123747
15435,1,149.29,5.147931034,1,1,0,0,0.734661854
15436,3,1122.53,3.411945289,222,0.013513514,0,0,0.291269367
15437,1,200.16,4.448,1,1,0,1,0.733198006
15438,1,156.58,6.2632,1,1,0,1,0.734523032
15440,3,383.68,6.188387097,155,0.019354839,0,0,0.44242542
15442,1,594,297,1,1,0,1,0.739171362
15443,8,3212.16,8.343272727,319,0.02507837,0.001807229,0,0.086808259
15444,2,1418.26,6.476073059,32,0.0625,0,0,0.667905669
15445,1,113.5,22.7,1,1,0,1,0.73667602
15447,1,155.17,17.24111111,1,1,0,1,0.735199784
15448,1,494.64,17.66571429,1,1,0,1,0.725649412
15449,5,971.22,15.66483871,236,0.021186441,0.002469136,0,0.244809135
15450,1,429.84,14.328,1,1,0,0,0.72729646
15452,3,538.73,9.288448276,235,0.012765957,0,0,0.286821341
15453,7,1388.37,4.854440559,186,0.037634409,0,0,0.283702392
15454,1,179.1,7.164,1,1,0,1,0.733945862
15456,3,447.22,7.453666667,76,0.039473684,0,1,0.600421178
15457,1,237.07,4.087413793,1,1,0,1,0.73214127
15458,1,161.64,23.09142857,1,1,0,0,0.735358704
15460,1,216.76,3.737241379,1,1,0,1,0.732691059
15462,3,234.6,21.32727273,93,0.032258065,0,1,0.575203612
15463,1,126.14,18.02,1,1,0,0,0.736053742
15464,1,1048.85,6.680573248,1,1,0,1,0.708888049
15465,24,6945.02,66.77903846,350,0.068571429,0.032867707,0,0.013388483
15466,1,334.53,5.868947368,1,1,0,0,0.729499039
15467,4,511.88,9.658113208,143,0.027972028,0.013071895,0,0.444166264
15468,5,438.46,15.11931034,326,0.015337423,0.033333333,0,0.142926475
15469,4,504.5,18.68518519,78,0.051282051,0.02,0,0.577048835
15471,1,469.48,6.097142857,1,1,0,0,0.725680682
15472,1,371.56,4.888947368,1,1,0,1,0.728393162
15473,10,1465.2,104.6571429,47,0.212765957,0.217391304,0,0.496163346
15475,1,454.11,15.65896552,1,1,0,0,0.72668509
15478,2,1441.42,31.33521739,17,0.117647059,0,0,0.693239576
15480,1,905.5,20.12222222,1,1,0,1,0.713926613
15482,16,6568.72,51.72220472,344,0.046511628,0.674449633,0,0.026232331
15483,4,233.81,2.656931818,106,0.037735849,0,1,0.529108268
15484,5,3563.11,18.85243386,78,0.064102564,0.005102041,0,0.449457617
15485,3,2575,29.94186047,344,0.00872093,0,0,0.109650574
15488,1,91.32,45.66,1,1,0,1,0.738615037
15489,4,1090.03,19.81872727,189,0.021164021,0.02529511,0,0.335824534
15491,7,3090.85,19.94096774,141,0.04964539,0.013546798,1,0.310669889
15492,2,659.46,18.84171429,47,0.042553191,0,0,0.666298425
15493,7,1967.25,6.579431438,239,0.029288703,0.009009009,0,0.190945547
15494,2,1299.23,10.39384,100,0.02,0,0,0.541134421
15497,3,1259.7,78.73125,303,0.00990099,0.003215434,0,0.174575344
15498,35,12396.46,23.70260038,367,0.095367847,0.003451677,0,0.002375585
15500,4,1131.56,16.64058824,74,0.054054054,0,0,0.562828127
15502,23,5541.46,21.98992063,354,0.064971751,0.108030343,0,0.016764099
15503,1,147.09,2.101285714,1,1,0,1,0.734546299
15504,1,52.83,4.063846154,1,1,0,0,0.737284326
15505,7,3497.14,35.32464646,103,0.067961165,0.017887564,0,0.367950813
15506,3,979.26,5.971097561,117,0.025641026,0,0,0.498830057
15507,1,492.36,10.70347826,1,1,0,1,0.725301263
15508,6,1000.27,10.8725,47,0.127659574,0,1,0.582201494
15510,1,250,250,1,1,0,1,0.745914906
15511,5,909.23,5.6826875,74,0.067567568,0,0,0.551241895
15512,2,121,17.28571429,204,0.009803922,0,1,0.372934744
15513,22,14520.08,46.24229299,343,0.064139942,0.029576195,0,0.005557716
15514,13,2963.19,13.59261468,353,0.036827195,0.206030151,0,0.049136402
15516,3,62.43,4.162,2,1.5,0,0,0.684667701
15517,1,267.03,9.89,1,1,0,1,0.731638346
15518,13,1911.89,8.690409091,269,0.048327138,0.008716323,0,0.106848069
15520,1,343.5,19.08333333,1,1,0,0,0.730022192
15521,13,2574.65,12.87325,219,0.059360731,0.096774194,0,0.14099461
15522,2,398.84,6.997192982,55,0.036363636,0,0,0.659393676
15523,1,412.01,41.201,1,1,0,0,0.729386329
15524,1,440,440,1,1,0,0,0.751446481
15525,4,811.02,4.505666667,372,0.010752688,0.004830918,0,0.104027028
15526,2,148.44,37.11,1,2,0,0,0.679713454
15527,10,2348.82,14.14951807,336,0.029761905,0.004048583,0,0.074844314
15528,1,229.33,8.820384615,1,1,0,1,0.732635032
15529,12,3967.78,5.886913947,344,0.034883721,0.002006306,0,0.049193274
15530,4,1502.35,13.91064815,226,0.017699115,0,0,0.25977386
15531,2,2007.44,8.804561404,23,0.086956522,0,0,0.664688785
15532,6,1517.08,5.768365019,333,0.018018018,0.025590551,0,0.111098886
15533,5,746.92,8.685116279,70,0.071428571,0.12890625,0,0.56513162
15535,7,459.9,5.896153846,193,0.03626943,0.108527132,1,0.299370116
15537,1,110.92,4.621666667,1,1,0,1,0.735701519
15539,1,538.46,13.13317073,1,1,0,0,0.724128121
15540,1,213.3,14.22,1,1,0,0,0.733399358
15541,1,85.13,2.935517241,1,1,0,1,0.736321768
15543,1,127.86,4.566428571,1,1,0,1,0.735226156
15544,11,3542.51,13.57283525,364,0.03021978,0.001288245,0,0.047903035
15545,2,292.72,3.61382716,317,0.006309148,0,0,0.185534393
15547,14,4954.84,7.058176638,355,0.03943662,0,0,0.034229539
15549,4,1655.76,14.2737931,240,0.016666667,0.014534884,0,0.234291459
15550,4,575.63,9.436557377,298,0.013422819,0,0,0.181163743
15551,1,436.06,15.03655172,1,1,0,0,0.727161582
15552,1,90.12,5.301176471,1,1,0,1,0.736319842
15553,1,437.23,7.807678571,1,1,0,0,0.726700702
15554,1,217.2,15.51428571,1,1,0,1,0.733365526
15555,20,4758.2,5.144,358,0.055865922,0.006575964,0,0.022376223
15556,1,279.77,9.02483871,1,1,0,0,0.731229172
15557,1,473.65,23.6825,1,1,0,0,0.726603978
15561,5,722.74,23.31419355,204,0.024509804,0.04296875,0,0.304606677
15562,1,134.55,134.55,1,1,0,1,0.742514355
15563,7,1319.69,11.27940171,350,0.02,0.028082192,0,0.094232747
15565,2,173.16,21.645,21,0.095238095,0,0,0.724257266
15567,1,186.01,26.57285714,1,1,0,0,0.734880897
15568,3,758.29,14.30735849,71,0.042253521,0,0,0.599974612
15569,5,1375.71,44.37774194,229,0.021834061,0,1,0.246326836
15570,13,4109.97,12.45445455,363,0.035812672,0.004373178,0,0.038805551
15571,4,650.43,11.41105263,67,0.059701493,0,0,0.593049482
15572,7,2552.86,11.87376744,274,0.025547445,0,0,0.140154352
15573,2,607.45,5.840865385,54,0.037037037,0,0,0.654407842
15574,4,702.25,4.180059524,195,0.020512821,0,1,0.336172524
15576,1,940.67,20.90377778,1,1,0,0,0.71294413
15577,3,258.88,6.637948718,155,0.019354839,0,1,0.446873453
15578,1,127.1,9.776923077,1,1,0,1,0.735549488
15579,2,348.6,6.835294118,246,0.008130081,0,0,0.28878018
15581,14,3429.97,22.86646667,246,0.056910569,0.003508772,1,0.097834858
15582,3,682.91,15.52068182,196,0.015306122,0,0,0.352371071
15584,5,722.61,5.78088,139,0.035971223,0.006410256,0,0.426276294
15585,1,455.3,14.68709677,1,1,0,1,0.726593699
15587,4,913.68,101.52,302,0.013245033,0,0,0.173300291
15589,4,456.58,15.21933333,59,0.06779661,0.004132231,1,0.615338698
15590,1,-30.19,-30.19,1,1,-1,1,0.737638923
15592,1,388.58,16.19083333,1,1,0,0,0.728577033
15593,1,199.8,39.96,1,1,0,0,0.735273049
15594,6,1767.53,16.99548077,219,0.02739726,0.00101833,0,0.236119271
15596,9,1343.34,15.99214286,265,0.033962264,0.023722628,1,0.152824668
15597,2,315.72,13.72695652,6,0.333333333,0.010869565,0,0.734638214
15598,3,235.68,14.73,18,0.166666667,0.025641026,0,0.709324026
15599,2,761.74,14.64884615,178,0.011235955,0,0,0.401757334
15601,17,6745.36,16.2931401,362,0.046961326,0.001004419,0,0.020407196
15602,15,1083.63,20.44584906,360,0.041666667,0.140421264,0,0.052363887
15603,1,48.48,24.24,1,1,0,0,0.73856759
15604,1,216.39,12.72882353,1,1,0,0,0.733225884
15605,5,1198.23,17.88402985,338,0.014792899,0,0,0.119408935
15606,11,2422.64,26.62241758,268,0.041044776,0.238888889,0,0.115486883
15607,1,104.76,8.058461538,1,1,0,1,0.736072088
15608,4,1093.68,18.228,93,0.043010753,0,0,0.526009817
15609,2,270.03,15.00166667,2,1,0.020689655,1,0.715651495
15610,1,112.46,18.74333333,1,1,0,0,0.736476153
15611,15,1568.39,34.85311111,326,0.04601227,0.012048193,0,0.064077337
15612,2,195.15,32.525,26,0.076923077,0,0,0.716722078
15615,27,10360.04,24.14927739,349,0.077363897,0.002730748,0,0.006601923
15618,5,747.031,15.24553061,104,0.048076923,0.060747664,0,0.497092969
15619,1,336.4,112.1333333,1,1,0,0,0.735650068
15620,6,1524.4,14.65769231,309,0.019417476,0.017797553,0,0.132346487
15621,6,1158.77,64.37611111,18,0.333333333,0.082073434,0,0.627717318
15622,16,3224.53,15.0678972,280,0.057142857,0.078608247,0,0.067836851
15623,1,301.03,15.84368421,1,1,0,1,0.731029889
15624,4,588.13,17.29794118,140,0.028571429,0,1,0.448111949
15625,8,1504.56,22.12588235,136,0.058823529,0.018867925,1,0.353766234
15626,2,675.8,13.79183673,255,0.007843137,0,0,0.264975939
15628,10,2865.64,18.25248408,363,0.027548209,0.006376196,0,0.05681112
15630,3,1180.4,19.35081967,160,0.01875,0.001251564,0,0.405489465
15632,10,3147.31,17.78141243,260,0.038461538,0.029282577,0,0.118886755
15634,1,243.55,16.23666667,1,1,0,0,0.732668887
15636,2,724.76,28.9904,193,0.010362694,0,0,0.374707524
15637,1,223.36,14.89066667,1,1,0,0,0.733156573
15638,1,-94,-47,1,1,-1,1,0.738437834
15639,1,425.32,17.0128,1,1,0,1,0.727583477
15640,17,12433.34,25.11785859,368,0.046195652,0.005325624,0,0.008724969
15641,4,1887.2,15.85882353,254,0.015748031,0,1,0.208802201
15643,6,647.4,17.98333333,104,0.057692308,0.016528926,1,0.48218598
15644,4,813,3.415966387,95,0.042105263,0,1,0.53086663
15645,1,612.01,11.76942308,1,1,0,0,0.721936668
15646,4,425.14,11.80944444,215,0.018604651,0.015463918,1,0.309397144
15648,4,599.9,21.425,63,0.063492063,0.037558685,1,0.603247514
15649,2,816,408,32,0.0625,0,1,0.711906389
15651,3,646.3,20.196875,224,0.013392857,0,0,0.303124072
15652,1,337.74,16.08285714,1,1,0,1,0.730008604
15653,2,877.44,146.24,24,0.083333333,0,1,0.706737316
15654,2,922.53,43.93,17,0.117647059,0,0,0.709591052
15655,2,511.32,13.81945946,11,0.181818182,0.015673981,1,0.727066627
15656,4,748.5,15.92553191,239,0.016736402,0,0,0.260083393
15657,1,30,30,1,1,0,0,0.739409324
15658,8,958.9,17.12321429,183,0.043715847,0.043103448,1,0.286939321
15659,1,306.45,27.85909091,1,1,0,0,0.731580881
15660,12,1552.01,16.51074468,341,0.035190616,0.012536162,0,0.069938776
15661,2,309.8,61.96,22,0.090909091,0,1,0.721265935
15663,1,138.14,15.34888889,1,1,0,1,0.735564819
15664,2,358.63,18.87526316,309,0.006472492,0.113475177,0,0.19493191
15665,2,2242.01,19.32767241,75,0.026666667,0,1,0.559043285
15667,1,301.32,23.17846154,1,1,0,0,0.731451282
15668,1,76.32,76.32,1,1,0,1,0.740787968
15669,5,677.69,19.36257143,224,0.022321429,0.008849558,0,0.27197406
15670,1,173.05,14.42083333,1,1,0,1,0.734536959
15671,10,2635.49,32.53691358,253,0.039525692,0.010707912,0,0.133797403
15673,4,2881.02,18.58722581,239,0.016736402,0,0,0.205829505
15674,8,1744.02,12.91866667,182,0.043956044,0.186046512,0,0.26583642
15675,3,323.69,15.41380952,199,0.015075377,0,0,0.358497687
15676,5,3324.09,15.38930556,275,0.018181818,0.009412819,0,0.143736812
15677,1,657.23,19.91606061,1,1,0,0,0.721122799
15678,1,352.7,29.39166667,1,1,0,0,0.730367716
15679,4,781.28,7.102545455,159,0.025157233,0,0,0.402520776
15680,3,1333.68,17.09846154,357,0.008403361,0,0,0.116352993
15681,6,946.36,14.12477612,262,0.022900763,0.467625899,0,0.196080078
15683,1,193.75,19.375,1,1,0,1,0.734246477
15687,11,2981.5,17.74702381,322,0.034161491,0.001529052,0,0.071598856
15689,2,254.1,28.23333333,242,0.008264463,0,1,0.299758416
15690,2,239.76,12.61894737,97,0.020618557,0,0,0.584667551
15691,1,136.8,68.4,1,1,0,1,0.738665402
15692,1,191.04,15.92,1,1,0,0,0.734121315
15694,15,6423.6,81.31139241,373,0.040214477,0.007207207,0,0.022988638
15695,2,409.98,18.63545455,1,2,0,1,0.67028654
15696,12,2644.46,14.94045198,294,0.040816327,0.005870841,0,0.08641369
15699,1,309.65,17.20277778,1,1,0,0,0.730866677
15700,3,664.03,7.461011236,2,1.5,0.088414634,1,0.665987111
15701,4,1542.14,6.506919831,109,0.036697248,0,0,0.476456086
15703,1,211.5,42.3,1,1,0,1,0.735082476
15704,4,2293.62,19.60358974,76,0.052631579,0,1,0.517705339
15705,1,143.1,23.85,1,1,0,1,0.735919202
15706,7,1001.81,16.97983051,57,0.122807018,0.052459016,0,0.544665626
15707,4,945.58,4.418598131,52,0.076923077,0,0,0.611209848
15708,11,3329.72,11.21117845,330,0.033333333,0.007154213,0,0.064163192
15709,1,133.25,22.20833333,1,1,0,1,0.73609833
15712,5,1072.36,20.23320755,279,0.017921147,0,0,0.183398514
15713,3,346.75,17.3375,223,0.013452915,0.006711409,1,0.313852066
15714,2,330.88,9.453714286,67,0.029850746,0,0,0.639557237
15716,4,1118.81,9.481440678,224,0.017857143,0,1,0.273475576
15717,1,150.3,21.47142857,1,1,0,1,0.735580852
15719,14,5043.96,5.377356077,305,0.045901639,0.000367107,0,0.050107908
15720,1,598.73,4.677578125,1,1,0,0,0.721894344
15721,1,507.08,5.572307692,1,1,0,0,0.724575861
15722,6,2181.21,30.29458333,255,0.023529412,0.00489716,0,0.178666244
15723,1,203.1,4.953658537,1,1,0,1,0.733145087
15724,3,212.3,17.69166667,84,0.035714286,0.013888889,1,0.593566038
15725,1,415.25,12.9765625,1,1,0,0,0.727631016
15727,7,5178.96,17.14887417,343,0.020408163,0,0,0.059719794
15728,1,-134.8,-33.7,1,1,-1,0,0.740327868
15729,2,62,10.33333333,15,0.133333333,0.166666667,1,0.734963339
15730,4,1108.38,15.18328767,141,0.028368794,0.008784773,0,0.427595267
15732,2,294.12,21.00857143,160,0.0125,0,1,0.454846234
15733,1,162.3,16.23,1,1,0,1,0.734942187
15734,2,1339.45,51.51730769,86,0.023255814,0,1,0.571058713
15737,12,1121.21,13.84209877,229,0.052401747,0.025684932,0,0.167037949
15738,19,4788.77,27.20892045,354,0.053672316,0.005055612,0,0.024875015
15739,1,449.12,56.14,1,1,0,0,0.729215623
15740,1,154.88,17.20888889,1,1,0,0,0.735206002
15743,4,784.46,8.914318182,169,0.023668639,0,0,0.38295227
15744,1,34.8,11.6,1,1,0,0,0.738218564
15745,6,1071.24,16.48061538,228,0.026315789,0.02184466,0,0.240769628
15746,2,182.96,6.308965517,1,2,0.369230769,1,0.676619103
15747,3,974.04,10.47354839,161,0.01863354,0,0,0.410004534
15748,1,149.31,7.11,1,1,0,0,0.734775256
15749,4,21535.9,1435.726667,98,0.040816327,1,1,0.079954441
15750,9,2451.23,8.309254237,365,0.024657534,0.003934795,0,0.063196287
15752,8,2628.93,6.380898058,334,0.023952096,0.002534212,0,0.083652808
15753,1,79.2,79.2,1,1,0,1,0.74087353
15754,4,455.67,15.71275862,196,0.020408163,0.010152284,0,0.343020888
15755,8,2318.88,15.56295302,294,0.027210884,0.021474588,0,0.117384808
15756,4,532.96,2.775833333,188,0.021276596,0,0,0.35457164
15757,2,714.42,15.876,153,0.013071895,0,0,0.453818959
15758,1,205.25,22.80555556,1,1,0,0,0.734124461
15759,3,253.04,36.14857143,140,0.021428571,0,1,0.479904061
15762,2,583.75,15.77702703,13,0.153846154,0,0,0.722958047
15763,3,1048.67,16.64555556,46,0.065217391,0.01119403,0,0.6378214
15764,10,3245.47,17.2631383,196,0.051020408,0.006876228,0,0.183606882
15766,1,315.06,28.64181818,1,1,0,0,0.73138442
15768,4,581.83,20.77964286,111,0.036036036,0.004115226,1,0.507806092
