CustomerID,frequency,monetary,avg_basket_value,customer_lifetime_days,purchase_velocity,return_ratio,churn
15274,2,716.57,15.24617021,15,0.133333333,0,0
15275,2,609.19,14.50452381,7,0.285714286,0.002012072,0
15276,1,135.31,2.602115385,1,1,0,0
15277,1,255.9,21.325,1,1,0,0
15279,2,277.41,13.21,11,0.181818182,0.021621622,1
15280,1,113.12,7.07,1,1,0,1
15281,12,2239.95,14.933,275,0.043636364,0.015088013,0
15286,1,240.55,80.18333333,1,1,0,0
15287,3,485.24,23.10666667,49,0.06122449,0.002314815,0
15288,5,2306.52,26.21045455,323,0.015479876,0,0
15289,4,935.1,15.84915254,221,0.018099548,0.012048193,0
15290,21,7803.77,36.81023585,355,0.05915493,0.015797788,0
15291,20,4596.51,42.16981651,349,0.05730659,0.013982642,0
15292,1,180.94,7.2376,1,1,0,1
15296,10,3610.31,18.05155,283,0.035335689,0.005122368,0
15297,4,635.04,15.48878049,54,0.074074074,0.006896552,0
15298,14,3774.1,19.45412371,365,0.038356164,0.132267442,0
15299,11,3787.09,315.5908333,305,0.036065574,0.002721088,0
15300,1,496.44,17.73,1,1,0,0
15301,14,5028.12,20.35676113,318,0.044025157,0.002528902,0
15303,1,574.02,18.51677419,1,1,0,1
15304,10,680.3,26.16538462,308,0.032467532,0.04,0
15306,3,1174.35,20.24741379,84,0.035714286,0,0
15307,1,205.3,17.10833333,1,1,0,1
15308,2,302.27,14.39380952,4,0.5,0.011560694,1
15311,118,59419.34,23.85360899,374,0.315508021,0.012566278,0
15312,5,921.1,19.18958333,280,0.017857143,0.005847953,0
15313,1,52,52,1,1,0,1
15314,1,327.97,13.66541667,1,1,0,1
15315,3,551.54,14.51421053,52,0.057692308,0.028639618,0
15316,1,165,165,1,1,0,1
15318,1,312.62,9.473333333,1,1,0,0
15319,1,204.5,12.78125,1,1,0,1
15320,1,267.13,7.420277778,1,1,0,0
15321,4,2650.73,25.00688679,243,0.016460905,0.015477214,0
15322,2,602.97,12.3055102,22,0.090909091,0.139726027,0
15325,1,162.29,3.312040816,1,1,0,1
15326,1,311.71,10.74862069,1,1,0,1
15327,1,208.75,20.875,1,1,0,0
15329,5,1005.5,16.21774194,330,0.015151515,0.021008403,0
15330,2,714.96,54.99692308,29,0.068965517,0,0
15332,4,1661.06,47.45885714,4,1,0,1
15333,1,1028.56,64.285,1,1,0,1
15334,3,351.67,3.552222222,17,0.176470588,0,1
15335,1,173.97,4.8325,1,1,0,0
15339,3,557.57,6.336022727,252,0.011904762,0.004830918,0
15341,1,2020.52,118.8541176,1,1,0,0
15342,2,391.76,15.06769231,14,0.142857143,0.025362319,1
15343,1,364.5,17.35714286,1,1,0,0
15344,5,476.58,14.893125,74,0.067567568,0.094339623,0
15345,2,367.69,15.98652174,11,0.181818182,0.038461538,0
15346,1,252.42,14.84823529,1,1,0,1
15347,1,201.6,40.32,1,1,0,1
15348,1,158.04,17.56,1,1,0,0
15349,2,473.81,6.580694444,30,0.066666667,0,1
15350,1,115.65,23.13,1,1,0,1
15351,10,1862.14,7.992017167,358,0.027932961,0.028688525,0
15353,2,777.02,12.33365079,114,0.01754386,0,1
15355,2,277.05,19.78928571,24,0.083333333,0,0
15356,10,2766.5,5.33044316,337,0.029673591,0,0
15358,29,8234.8,14.67878788,361,0.08033241,0.017756605,0
15360,1,427.93,32.91769231,1,1,0,0
15361,1,418.92,59.84571429,1,1,0,1
15363,2,318.05,18.70882353,132,0.015151515,0.006993007,1
15364,2,913.19,31.48931034,159,0.012578616,0,1
15365,9,1330.45,8.810927152,290,0.031034483,0.430079156,0
15366,2,602.51,13.69340909,283,0.007067138,0,0
15367,5,1867.69,19.45510417,219,0.02283105,0.001895735,0
15368,1,446.94,111.735,1,1,0,0
15369,1,-1592.49,-1592.49,1,1,-1,1
15370,8,2360.55,24.84789474,292,0.02739726,0.002415459,0
15372,1,2007.4,74.34814815,1,1,0,1
15373,13,2213.11,16.15408759,364,0.035714286,0.050420168,0
15374,1,168,56,1,1,0,1
15376,3,1233.36,10.54153846,183,0.016393443,0,0
15379,8,3631.89,18.53005102,190,0.042105263,0.005233319,1
15380,6,1682.36,45.46918919,357,0.016806723,0.005347594,0
15381,2,596.85,74.60625,55,0.036363636,0,1
15382,8,5927.86,19.3720915,281,0.028469751,0.002248314,0
15384,3,635.76,14.78511628,203,0.014778325,0.005059022,1
15385,1,316.88,26.40666667,1,1,0,0
15386,1,394.14,12.71419355,1,1,0,1
15388,1,140.54,14.054,1,1,0,1
15389,1,500,500,1,1,0,1
15392,5,1515.73,17.83211765,356,0.014044944,0.009486166,0
15393,2,231.86,19.32166667,265,0.00754717,0,0
15394,4,2183.54,25.68870588,349,0.011461318,0,0
15395,1,107.45,15.35,1,1,0,1
15396,1,288.18,20.58428571,1,1,0,1
15397,1,94,15.66666667,1,1,0,1
15398,3,1339.63,18.10310811,63,0.047619048,0.002607562,0
15399,3,815.77,16.3154,78,0.038461538,0,0
15400,6,666.7,51.28461538,187,0.032085561,0.083333333,1
15402,2,626.77,14.92309524,48,0.041666667,0,1
15405,1,349.1,43.6375,1,1,0,1
15406,4,426.61,7.355344828,283,0.014134276,0.076271186,0
15407,4,1056.44,6.904836601,272,0.014705882,0,0
15408,1,267.18,7.858235294,1,1,0,1
15410,8,3450.84,28.28557377,178,0.04494382,0,0
15411,5,1346.38,13.4638,157,0.031847134,0.003787879,0
15412,1,190.53,19.053,1,1,0,1
15414,3,774.9,19.86923077,233,0.012875536,0,0
15415,1,572.81,11.93354167,1,1,0,1
15416,5,3974.37,20.59259067,219,0.02283105,0.000478698,0
15417,1,508.8,18.17142857,1,1,0,0
15419,1,135.86,16.9825,1,1,0,0
15421,4,950.36,17.93132075,252,0.015873016,0,0
15422,2,97.7,16.28333333,1,2,0,1
15423,1,43.5,21.75,1,1,0,0
15424,2,383.34,22.54941176,1,2,0,1
15426,7,1429.9,4.766333333,351,0.01994302,0.016591252,0
15427,3,1483.14,4.846862745,14,0.214285714,0,0
15428,1,93.78,15.63,1,1,0,0
15429,3,364.9,4.396385542,49,0.06122449,0.029810298,0
15432,1,171.19,17.119,1,1,0,0
15433,3,417.87,7.884339623,189,0.015873016,0.338345865,0
15434,6,997.48,16.90644068,192,0.03125,0.014106583,0
15435,1,149.29,5.147931034,1,1,0,0
15436,3,1122.53,3.411945289,222,0.013513514,0,0
15437,1,200.16,4.448,1,1,0,1
15438,1,156.58,6.2632,1,1,0,1
15440,3,383.68,6.188387097,155,0.019354839,0,0
15442,1,594,297,1,1,0,1
15443,8,3212.16,8.343272727,319,0.02507837,0.001807229,0
15444,2,1418.26,6.476073059,32,0.0625,0,0
15445,1,113.5,22.7,1,1,0,1
15447,1,155.17,17.24111111,1,1,0,1
15448,1,494.64,17.66571429,1,1,0,1
15449,5,971.22,15.66483871,236,0.021186441,0.002469136,0
15450,1,429.84,14.328,1,1,0,0
15452,3,538.73,9.288448276,235,0.012765957,0,0
15453,7,1388.37,4.854440559,186,0.037634409,0,0
15454,1,179.1,7.164,1,1,0,1
15456,3,447.22,7.453666667,76,0.039473684,0,1
15457,1,237.07,4.087413793,1,1,0,1
15458,1,161.64,23.09142857,1,1,0,0
15460,1,216.76,3.737241379,1,1,0,1
15462,3,234.6,21.32727273,93,0.032258065,0,1
15463,1,126.14,18.02,1,1,0,0
15464,1,1048.85,6.680573248,1,1,0,1
15465,24,6945.02,66.77903846,350,0.068571429,0.032867707,0
15466,1,334.53,5.868947368,1,1,0,0
15467,4,511.88,9.658113208,143,0.027972028,0.013071895,0
15468,5,438.46,15.11931034,326,0.015337423,0.033333333,0
15469,4,504.5,18.68518519,78,0.051282051,0.02,0
15471,1,469.48,6.097142857,1,1,0,0
15472,1,371.56,4.888947368,1,1,0,1
15473,10,1465.2,104.6571429,47,0.212765957,0.217391304,0
15475,1,454.11,15.65896552,1,1,0,0
15478,2,1441.42,31.33521739,17,0.117647059,0,0
15480,1,905.5,20.12222222,1,1,0,1
15482,16,6568.72,51.72220472,344,0.046511628,0.674449633,0
15483,4,233.81,2.656931818,106,0.037735849,0,1
15484,5,3563.11,18.85243386,78,0.064102564,0.005102041,0
15485,3,2575,29.94186047,344,0.00872093,0,0
15488,1,91.32,45.66,1,1,0,1
15489,4,1090.03,19.81872727,189,0.021164021,0.02529511,0
15491,7,3090.85,19.94096774,141,0.04964539,0.013546798,1
15492,2,659.46,18.84171429,47,0.042553191,0,0
15493,7,1967.25,6.579431438,239,0.029288703,0.009009009,0
15494,2,1299.23,10.39384,100,0.02,0,0
15497,3,1259.7,78.73125,303,0.00990099,0.003215434,0
15498,35,12396.46,23.70260038,367,0.095367847,0.003451677,0
15500,4,1131.56,16.64058824,74,0.054054054,0,0
15502,23,5541.46,21.98992063,354,0.064971751,0.108030343,0
15503,1,147.09,2.101285714,1,1,0,1
15504,1,52.83,4.063846154,1,1,0,0
15505,7,3497.14,35.32464646,103,0.067961165,0.017887564,0
15506,3,979.26,5.971097561,117,0.025641026,0,0
15507,1,492.36,10.70347826,1,1,0,1
15508,6,1000.27,10.8725,47,0.127659574,0,1
15510,1,250,250,1,1,0,1
15511,5,909.23,5.6826875,74,0.067567568,0,0
15512,2,121,17.28571429,204,0.009803922,0,1
15513,22,14520.08,46.24229299,343,0.064139942,0.029576195,0
15514,13,2963.19,13.59261468,353,0.036827195,0.206030151,0
15516,3,62.43,4.162,2,1.5,0,0
15517,1,267.03,9.89,1,1,0,1
15518,13,1911.89,8.690409091,269,0.048327138,0.008716323,0
15520,1,343.5,19.08333333,1,1,0,0
15521,13,2574.65,12.87325,219,0.059360731,0.096774194,0
15522,2,398.84,6.997192982,55,0.036363636,0,0
15523,1,412.01,41.201,1,1,0,0
15524,1,440,440,1,1,0,0
15525,4,811.02,4.505666667,372,0.010752688,0.004830918,0
15526,2,148.44,37.11,1,2,0,0
15527,10,2348.82,14.14951807,336,0.029761905,0.004048583,0
15528,1,229.33,8.820384615,1,1,0,1
15529,12,3967.78,5.886913947,344,0.034883721,0.002006306,0
15530,4,1502.35,13.91064815,226,0.017699115,0,0
15531,2,2007.44,8.804561404,23,0.086956522,0,0
15532,6,1517.08,5.768365019,333,0.018018018,0.025590551,0
15533,5,746.92,8.685116279,70,0.071428571,0.12890625,0
15535,7,459.9,5.896153846,193,0.03626943,0.108527132,1
15537,1,110.92,4.621666667,1,1,0,1
15539,1,538.46,13.13317073,1,1,0,0
15540,1,213.3,14.22,1,1,0,0
15541,1,85.13,2.935517241,1,1,0,1
15543,1,127.86,4.566428571,1,1,0,1
15544,11,3542.51,13.57283525,364,0.03021978,0.001288245,0
15545,2,292.72,3.61382716,317,0.006309148,0,0
15547,14,4954.84,7.058176638,355,0.03943662,0,0
15549,4,1655.76,14.2737931,240,0.016666667,0.014534884,0
15550,4,575.63,9.436557377,298,0.013422819,0,0
15551,1,436.06,15.03655172,1,1,0,0
15552,1,90.12,5.301176471,1,1,0,1
15553,1,437.23,7.807678571,1,1,0,0
15554,1,217.2,15.51428571,1,1,0,1
15555,20,4758.2,5.144,358,0.055865922,0.006575964,0
15556,1,279.77,9.02483871,1,1,0,0
15557,1,473.65,23.6825,1,1,0,0
15561,5,722.74,23.31419355,204,0.024509804,0.04296875,0
15562,1,134.55,134.55,1,1,0,1
15563,7,1319.69,11.27940171,350,0.02,0.028082192,0
15565,2,173.16,21.645,21,0.095238095,0,0
15567,1,186.01,26.57285714,1,1,0,0
15568,3,758.29,14.30735849,71,0.042253521,0,0
15569,5,1375.71,44.37774194,229,0.021834061,0,1
15570,13,4109.97,12.45445455,363,0.035812672,0.004373178,0
15571,4,650.43,11.41105263,67,0.059701493,0,0
15572,7,2552.86,11.87376744,274,0.025547445,0,0
15573,2,607.45,5.840865385,54,0.037037037,0,0
15574,4,702.25,4.180059524,195,0.020512821,0,1
15576,1,940.67,20.90377778,1,1,0,0
15577,3,258.88,6.637948718,155,0.019354839,0,1
15578,1,127.1,9.776923077,1,1,0,1
15579,2,348.6,6.835294118,246,0.008130081,0,0
15581,14,3429.97,22.86646667,246,0.056910569,0.003508772,1
15582,3,682.91,15.52068182,196,0.015306122,0,0
15584,5,722.61,5.78088,139,0.035971223,0.006410256,0
15585,1,455.3,14.68709677,1,1,0,1
15587,4,913.68,101.52,302,0.013245033,0,0
15589,4,456.58,15.21933333,59,0.06779661,0.004132231,1
15590,1,-30.19,-30.19,1,1,-1,1
15592,1,388.58,16.19083333,1,1,0,0
15593,1,199.8,39.96,1,1,0,0
15594,6,1767.53,16.99548077,219,0.02739726,0.00101833,0
15596,9,1343.34,15.99214286,265,0.033962264,0.023722628,1
15597,2,315.72,13.72695652,6,0.333333333,0.010869565,0
15598,3,235.68,14.73,18,0.166666667,0.025641026,0
15599,2,761.74,14.64884615,178,0.011235955,0,0
15601,17,6745.36,16.2931401,362,0.046961326,0.001004419,0
15602,15,1083.63,20.44584906,360,0.041666667,0.140421264,0
15603,1,48.48,24.24,1,1,0,0
15604,1,216.39,12.72882353,1,1,0,0
15605,5,1198.23,17.88402985,338,0.014792899,0,0
15606,11,2422.64,26.62241758,268,0.041044776,0.238888889,0
15607,1,104.76,8.058461538,1,1,0,1
15608,4,1093.68,18.228,93,0.043010753,0,0
15609,2,270.03,15.00166667,2,1,0.020689655,1
15610,1,112.46,18.74333333,1,1,0,0
15611,15,1568.39,34.85311111,326,0.04601227,0.012048193,0
15612,2,195.15,32.525,26,0.076923077,0,0
15615,27,10360.04,24.14927739,349,0.077363897,0.002730748,0
15618,5,747.031,15.24553061,104,0.048076923,0.060747664,0
15619,1,336.4,112.1333333,1,1,0,0
15620,6,1524.4,14.65769231,309,0.019417476,0.017797553,0
15621,6,1158.77,64.37611111,18,0.333333333,0.082073434,0
15622,16,3224.53,15.0678972,280,0.057142857,0.078608247,0
15623,1,301.03,15.84368421,1,1,0,1
15624,4,588.13,17.29794118,140,0.028571429,0,1
15625,8,1504.56,22.12588235,136,0.058823529,0.018867925,1
15626,2,675.8,13.79183673,255,0.007843137,0,0
15628,10,2865.64,18.25248408,363,0.027548209,0.006376196,0
15630,3,1180.4,19.35081967,160,0.01875,0.001251564,0
15632,10,3147.31,17.78141243,260,0.038461538,0.029282577,0
15634,1,243.55,16.23666667,1,1,0,0
15636,2,724.76,28.9904,193,0.010362694,0,0
15637,1,223.36,14.89066667,1,1,0,0
15638,1,-94,-47,1,1,-1,1
15639,1,425.32,17.0128,1,1,0,1
15640,17,12433.34,25.11785859,368,0.046195652,0.005325624,0
15641,4,1887.2,15.85882353,254,0.015748031,0,1
15643,6,647.4,17.98333333,104,0.057692308,0.016528926,1
15644,4,813,3.415966387,95,0.042105263,0,1
15645,1,612.01,11.76942308,1,1,0,0
15646,4,425.14,11.80944444,215,0.018604651,0.015463918,1
15648,4,599.9,21.425,63,0.063492063,0.037558685,1
15649,2,816,408,32,0.0625,0,1
15651,3,646.3,20.196875,224,0.013392857,0,0
15652,1,337.74,16.08285714,1,1,0,1
15653,2,877.44,146.24,24,0.083333333,0,1
15654,2,922.53,43.93,17,0.117647059,0,0
15655,2,511.32,13.81945946,11,0.181818182,0.015673981,1
15656,4,748.5,15.92553191,239,0.016736402,0,0
15657,1,30,30,1,1,0,0
15658,8,958.9,17.12321429,183,0.043715847,0.043103448,1
15659,1,306.45,27.85909091,1,1,0,0
15660,12,1552.01,16.51074468,341,0.035190616,0.012536162,0
15661,2,309.8,61.96,22,0.090909091,0,1
15663,1,138.14,15.34888889,1,1,0,1
15664,2,358.63,18.87526316,309,0.006472492,0.113475177,0
15665,2,2242.01,19.32767241,75,0.026666667,0,1
15667,1,301.32,23.17846154,1,1,0,0
15668,1,76.32,76.32,1,1,0,1
15669,5,677.69,19.36257143,224,0.022321429,0.008849558,0
15670,1,173.05,14.42083333,1,1,0,1
15671,10,2635.49,32.53691358,253,0.039525692,0.010707912,0
15673,4,2881.02,18.58722581,239,0.016736402,0,0
15674,8,1744.02,12.91866667,182,0.043956044,0.186046512,0
15675,3,323.69,15.41380952,199,0.015075377,0,0
15676,5,3324.09,15.38930556,275,0.018181818,0.009412819,0
15677,1,657.23,19.91606061,1,1,0,0
15678,1,352.7,29.39166667,1,1,0,0
15679,4,781.28,7.102545455,159,0.025157233,0,0
15680,3,1333.68,17.09846154,357,0.008403361,0,0
15681,6,946.36,14.12477612,262,0.022900763,0.467625899,0
15683,1,193.75,19.375,1,1,0,1
15687,11,2981.5,17.74702381,322,0.034161491,0.001529052,0
15689,2,254.1,28.23333333,242,0.008264463,0,1
15690,2,239.76,12.61894737,97,0.020618557,0,0
15691,1,136.8,68.4,1,1,0,1
15692,1,191.04,15.92,1,1,0,0
15694,15,6423.6,81.31139241,373,0.040214477,0.007207207,0
15695,2,409.98,18.63545455,1,2,0,1
15696,12,2644.46,14.94045198,294,0.040816327,0.005870841,0
15699,1,309.65,17.20277778,1,1,0,0
15700,3,664.03,7.461011236,2,1.5,0.088414634,1
15701,4,1542.14,6.506919831,109,0.036697248,0,0
15703,1,211.5,42.3,1,1,0,1
15704,4,2293.62,19.60358974,76,0.052631579,0,1
15705,1,143.1,23.85,1,1,0,1
15706,7,1001.81,16.97983051,57,0.122807018,0.052459016,0
15707,4,945.58,4.418598131,52,0.076923077,0,0
15708,11,3329.72,11.21117845,330,0.033333333,0.007154213,0
15709,1,133.25,22.20833333,1,1,0,1
15712,5,1072.36,20.23320755,279,0.017921147,0,0
15713,3,346.75,17.3375,223,0.013452915,0.006711409,1
15714,2,330.88,9.453714286,67,0.029850746,0,0
15716,4,1118.81,9.481440678,224,0.017857143,0,1
15717,1,150.3,21.47142857,1,1,0,1
15719,14,5043.96,5.377356077,305,0.045901639,0.000367107,0
15720,1,598.73,4.677578125,1,1,0,0
15721,1,507.08,5.572307692,1,1,0,0
15722,6,2181.21,30.29458333,255,0.023529412,0.00489716,0
15723,1,203.1,4.953658537,1,1,0,1
15724,3,212.3,17.69166667,84,0.035714286,0.013888889,1
15725,1,415.25,12.9765625,1,1,0,0
15727,7,5178.96,17.14887417,343,0.020408163,0,0
15728,1,-134.8,-33.7,1,1,-1,0
15729,2,62,10.33333333,15,0.133333333,0.166666667,1
15730,4,1108.38,15.18328767,141,0.028368794,0.008784773,0
15732,2,294.12,21.00857143,160,0.0125,0,1
15733,1,162.3,16.23,1,1,0,1
15734,2,1339.45,51.51730769,86,0.023255814,0,1
15737,12,1121.21,13.84209877,229,0.052401747,0.025684932,0
15738,19,4788.77,27.20892045,354,0.053672316,0.005055612,0
15739,1,449.12,56.14,1,1,0,0
15740,1,154.88,17.20888889,1,1,0,0
15743,4,784.46,8.914318182,169,0.023668639,0,0
15744,1,34.8,11.6,1,1,0,0
15745,6,1071.24,16.48061538,228,0.026315789,0.02184466,0
15746,2,182.96,6.308965517,1,2,0.369230769,1
15747,3,974.04,10.47354839,161,0.01863354,0,0
15748,1,149.31,7.11,1,1,0,0
15749,4,21535.9,1435.726667,98,0.040816327,1,1
15750,9,2451.23,8.309254237,365,0.024657534,0.003934795,0
15752,8,2628.93,6.380898058,334,0.023952096,0.002534212,0
15753,1,79.2,79.2,1,1,0,1
15754,4,455.67,15.71275862,196,0.020408163,0.010152284,0
15755,8,2318.88,15.56295302,294,0.027210884,0.021474588,0
15756,4,532.96,2.775833333,188,0.021276596,0,0
15757,2,714.42,15.876,153,0.013071895,0,0
15758,1,205.25,22.80555556,1,1,0,0
15759,3,253.04,36.14857143,140,0.021428571,0,1
15762,2,583.75,15.77702703,13,0.153846154,0,0
15763,3,1048.67,16.64555556,46,0.065217391,0.01119403,0
15764,10,3245.47,17.2631383,196,0.051020408,0.006876228,0
15766,1,315.06,28.64181818,1,1,0,0
15768,4,581.83,20.77964286,111,0.036036036,0.004115226,1
15769,29,51823.72,352.5423129,364,0.07967033,0.072740419,0
15773,1,635.68,63.568,1,1,0,0
15774,1,270.8,10.832,1,1,0,0
15775,1,104.9,14.98571429,1,1,0,1
15776,1,241.62,13.42333333,1,1,0,1
15777,5,1021.61,46.43681818,121,0.041322314,0.008,1
15780,3,475.28,16.38896552,175,0.017142857,0,1
15781,4,333.56,15.88380952,281,0.014234875,0.011235955,0
15782,4,2593.94,58.95318182,80,0.05,0.001158749,0
15783,1,246.3,17.59285714,1,1,0,0
15785,8,2303.75,26.47988506,266,0.030075188,0.011292346,0
15786,5,4834.2,17.265,71,0.070422535,0.009906935,0
15787,3,948.05,4.602184466,36,0.083333333,0,0
15789,1,351.3,14.052,1,1,0,1
15790,1,220.85,6.31,1,1,0,0
15791,3,1604.44,21.11105263,161,0.01863354,0.001369863,0
15793,4,948.96,72.99692308,260,0.015384615,0.001811594,0
15795,1,610.01,14.52404762,1,1,0,1
15796,10,2666.61,19.75266667,302,0.033112583,0.002328289,0
15797,4,2207.4,275.925,207,0.019323671,0,1
15799,3,884.14,9.021836735,259,0.011583012,0,0
15800,2,699.08,5.874621849,140,0.014285714,0,1
15801,4,1042.19,15.1042029,64,0.0625,0.014234875,0
15802,3,-451.42,-150.4733333,1,3,-2,1
15803,1,415.82,51.9775,1,1,0,0
15804,19,3848.55,14.09725275,199,0.095477387,0.0206924,0
15805,20,5452.17,17.7595114,342,0.058479532,0.014983518,0
15806,3,784.58,25.30903226,231,0.012987013,0,0
15807,3,903.9,18.83125,27,0.111111111,0,0
15808,5,3724.77,17.737,64,0.078125,0.001491424,1
15809,6,399.21,9.283953488,268,0.02238806,0.199203187,0
15810,7,1145.43,10.22705357,219,0.03196347,0.168249661,0
15811,9,2171.32,15.62100719,349,0.025787966,0.009425071,0
15812,5,1801.14,43.9302439,211,0.023696682,0,1
15813,2,1303.91,32.59775,32,0.0625,0,1
15814,6,1842.73,24.90175676,48,0.125,0.019246191,0
15815,5,2100.6,42.86938776,197,0.025380711,0,0
15819,4,1905.45,15.49146341,228,0.01754386,0,0
15820,1,206.98,12.17529412,1,1,0,1
15821,2,570.96,9.209032258,18,0.111111111,0,0
15822,2,885.47,26.83242424,357,0.005602241,0,0
15823,2,-840.76,-49.45647059,35,0.057142857,-1.003533569,1
15825,1,532.94,26.647,1,1,0,1
15826,4,1649.36,23.90376812,160,0.025,0.001039501,0
15827,20,1641.48,12.24985075,300,0.066666667,0.047505938,0
15829,2,636.14,12.47333333,42,0.047619048,0,1
15830,2,547.7,13.35853659,9,0.222222222,0.014669927,0
15831,4,747.76,10.83710145,266,0.015037594,0.007292616,0
15832,1,836.79,15.49611111,1,1,0,1
15834,6,2084.9,7.553985507,302,0.01986755,0.004162331,0
15835,4,954.09,19.0818,287,0.013937282,0,0
15836,2,117.47,9.789166667,5,0.4,0.083333333,0
15837,1,391.98,16.3325,1,1,0,0
15838,21,33350.76,197.3417751,361,0.058171745,1.039302765,0
15839,5,1020.74,15.70369231,123,0.040650407,0.007462687,0
15840,3,345.66,12.345,114,0.026315789,0.005076142,0
15841,6,1209.1,24.182,275,0.021818182,0.017278618,0
15843,1,118.95,14.86875,1,1,0,1
15844,1,130.74,11.88545455,1,1,0,0
15845,10,3650.87,26.07764286,320,0.03125,0.004171011,0
15847,2,389.27,17.69409091,250,0.008,0,0
15850,2,238.85,2.462371134,149,0.013422819,0,0
15852,2,160.71,7.305,11,0.181818182,0,1
15853,1,110.8,3.693333333,1,1,0,0
15854,12,2974.65,21.2475,358,0.033519553,0,0
15855,5,712.24,8.903,127,0.039370079,0,1
15856,31,16173.67,24.76825421,362,0.085635359,0.005849557,0
15857,1,297,21.21428571,1,1,0,0
15858,5,1438.85,7.533246073,352,0.014204545,0,0
15860,8,977.21,6.881760563,328,0.024390244,0,0
15861,9,3000.36,5.48511883,255,0.035294118,0.000393236,0
15862,4,832.88,5.66585034,366,0.010928962,0,0
15863,2,68.84,3.824444444,168,0.011904762,0,0
15864,8,1769.78,73.74083333,294,0.027210884,0.141762452,0
15865,3,895.13,22.37825,174,0.017241379,0,0
15866,1,230.53,5.122888889,1,1,0,1
15867,16,3797.79,8.202570194,364,0.043956044,0.000974659,0
15869,2,149.64,9.976,1,2,0,1
15870,1,354.09,4.659078947,1,1,0,0
15872,2,360.93,2.819765625,1,2,0,0
15874,9,4330.67,31.61072993,221,0.040723982,0.011173184,0
15877,3,440.78,3.364732824,17,0.176470588,0.508130081,0
15880,2,313.28,2.955471698,1,2,0.128342246,1
15881,8,438.24,13.695,53,0.150943396,0.306532663,1
15882,5,495.36,20.64,170,0.029411765,0.037593985,1
15883,2,396.48,8.091428571,32,0.0625,0,0
15885,3,379.35,21.075,217,0.013824885,0,1
15886,1,181.09,15.09083333,1,1,0,0
15888,2,141.27,10.09071429,1,2,0.266666667,0
15889,2,446.87,4.805053763,213,0.009389671,0,1
15891,1,524.52,8.46,1,1,0,1
15894,2,263.55,6.42804878,116,0.017241379,0,1
15895,1,179.17,16.28818182,1,1,0,1
15897,2,222.05,9.252083333,1,2,0,1
15898,6,1384.68,15.91586207,368,0.016304348,0.003521127,0
15899,1,56.25,14.0625,1,1,0,1
15900,1,351.11,6.884509804,1,1,0,0
15901,3,363.88,3.136896552,139,0.021582734,0,0
15903,8,5126.34,68.3512,286,0.027972028,0.00041511,0
15904,1,164.68,5.489333333,1,1,0,0
15906,8,1521.79,10.07807947,236,0.033898305,0.011152416,0
15907,3,967.45,3.885341365,207,0.014492754,0,0
15909,1,191.94,27.42,1,1,0,1
15910,8,1232.18,4.614906367,316,0.025316456,0,0
15912,2,264.62,13.92736842,55,0.036363636,0,1
15916,10,1491.24,9.32025,351,0.028490028,0.006648936,0
15917,1,123.1,10.25833333,1,1,0,1
15918,2,334.23,8.35575,81,0.024691358,0,1
15919,2,639.89,4.474755245,350,0.005714286,0,0
15920,4,167.5,2.791666667,1,4,0,1
15921,1,336.03,13.4412,1,1,0,1
15922,2,363.6,30.3,1,2,0.014705882,1
15923,1,127.08,6.051428571,1,1,0,1
15925,1,207.15,17.2625,1,1,0,1
15930,1,426.63,20.31571429,1,1,0,0
15932,11,2461.85,20.68781513,286,0.038461538,0.006057984,0
15933,3,1107.46,14.96567568,66,0.045454545,0,0
15935,2,416.86,34.73833333,3,0.666666667,0,1
15937,1,145.35,20.76428571,1,1,0,0
15938,5,404.58,22.47666667,212,0.023584906,0,1
15939,16,6102.26,79.25012987,242,0.066115702,0.000634921,0
15940,2,31.8,15.9,1,2,0.333333333,1
15942,1,337.44,24.10285714,1,1,0,1
15944,1,325.1,54.18333333,1,1,0,1
15945,1,181,90.5,1,1,0,1
15947,1,1708.24,58.90482759,1,1,0,0
15948,2,955.24,15.92066667,36,0.055555556,0,0
15949,2,364.72,19.19578947,55,0.036363636,0,0
15950,5,1705.26,16.55592233,358,0.01396648,0.009695291,0
15951,3,669.57,15.57139535,285,0.010526316,0.022875817,0
15952,4,806.57,8.863406593,192,0.020833333,0,0
15953,10,1634.53,15.8692233,355,0.028169014,0.007909605,0
15955,16,4389.81,23.7287027,349,0.045845272,0.005178908,0
15957,1,428.89,10.21166667,1,1,0,0
15958,1,104.35,14.90714286,1,1,0,0
15963,2,470.76,16.81285714,26,0.076923077,0,0
15965,4,845.64,6.93147541,351,0.011396011,0,0
15967,2,418.83,4.986071429,296,0.006756757,0,0
15969,4,582.9,27.75714286,183,0.021857923,0.033333333,0
15970,1,314.1,28.55454545,1,1,0,1
15971,12,4199.85,119.9957143,294,0.040816327,0,0
15973,3,99.77,16.62833333,131,0.022900763,0.218390805,1
15974,8,3429.55,19.3759887,250,0.032,0.002659574,0
15975,1,371.01,15.45875,1,1,0,0
15976,2,430.94,4.397346939,55,0.036363636,0,1
15977,2,1054.73,16.22661538,22,0.090909091,0,0
15978,1,1098.78,22.42408163,1,1,0,0
15980,3,2398.86,55.78744186,166,0.018072289,0,0
15981,8,3408.48,35.13896907,287,0.027874564,0,0
15983,4,1475.02,13.05327434,352,0.011363636,0,0
15984,11,2816.97,10.24352727,366,0.030054645,0.005455537,0
