CustomerID,frequency_x,monetary,avg_basket_value,customer_lifetime_days,purchase_velocity,return_ratio,churn,churn_probability,frequency_y,recency,T,monetary_value,predicted_purchases_6m,expected_monetary_value,clv_6m,CLV Segment,revenue_at_risk,retained_value
15247,1,356.0,59.33333333,1,1.0,0.0,1,0.732028484,1,0,122,59.333333333333336,1.1895306864499238,62.37740932937648,71.67898843270024,Medium Value,52.47106123704309,19.20792719565715
15249,15,6657.36,18.59597765,225,0.066666667,0.005622716,0,0.069993542,13,224,257,19.10988571428572,8.477846001219122,19.351416553473907,158.47366255286505,High Value,11.092132955787788,147.38152959707728
15251,15,10327.11,85.34801653,233,0.064377682,0.014299803,0,0.040772236,11,232,242,94.45936936936936,7.698965970507362,94.72955330020788,704.4949225133442,High Value,28.723833241515788,675.7710892718285
15252,2,740.78,16.83590909,147,0.013605442,0.0,0,0.465211048,2,146,183,16.83590909090909,2.4015379395474663,18.406911318369144,42.70150514744911,Medium Value,19.865211960822197,22.836293186626914
15253,6,915.3,16.64181818,154,0.038961039,0.002314815,0,0.373200186,5,153,170,17.32452830188679,5.167789821596226,17.95313131919642,89.62168223097427,High Value,33.44682847823249,56.174853752741775
15254,1,300.36,16.68666667,1,1.0,0.0,1,0.73109815,1,0,127,16.686666666666667,1.119010183402057,19.825511699806214,21.43119954685297,Low Value,15.668310340985045,5.762889205867925
15255,1,890.85,18.95425532,1,1.0,0.0,0,0.714284041,1,0,67,18.95425531914894,2.4976358451995853,22.0880613372863,53.29510977271087,Medium Value,38.06784637399051,15.22726339872036
15256,1,98.45,16.40833333,1,1.0,0.0,1,0.736730564,1,0,149,16.408333333333335,0.8639411620415695,19.54779687628979,16.314230987998293,Low Value,12.01919259701426,4.295038390984033
15257,2,232.15,29.01875,3,0.666666667,0.022222222,1,0.729472691,1,0,283,45.30714285714286,0.2380894399373414,48.38238772685083,11.12752122476146,Low Value,8.117222851986359,3.010298372775102
15258,2,623.16,18.32823529,49,0.040816327,0.0,1,0.663828027,2,48,217,18.328235294117647,1.5477738576787567,19.89757756030394,29.749340385213785,Low Value,19.748445932467884,10.000894452745898
15260,8,1780.77,22.83038462,273,0.029304029,0.027874564,1,0.146108164,7,272,373,23.516493506493507,3.412679333116068,23.963583359044023,78.9955014429333,High Value,11.541887680086337,67.45361376284697
15261,1,254.82,13.41157895,1,1.0,0.0,1,0.732187485,1,0,135,13.41157894736842,1.016630278604664,16.557701850827588,16.261096826624648,Low Value,11.906171588827782,4.354925237796866
15262,1,178.95,17.895,1,1.0,0.0,1,0.734574015,1,0,324,17.895000000000003,0.1732056085276345,21.031159885730805,3.5187910313443376,Low Value,2.5848124558406007,0.9339785755037368
15263,1,156.51,13.0425,1,1.0,0.0,1,0.734918736,1,0,107,13.0425,1.4369194539203374,16.18944306735915,22.472735946603613,Low Value,16.515634696339692,5.957101250263922
15264,1,393.74,17.11913043,1,1.0,0.0,0,0.728485543,1,0,64,17.11913043478261,2.612770607860688,20.25701445084657,51.13027983295983,Medium Value,37.24766966785569,13.882610165104138
15265,2,1506.12,18.36731707,85,0.023529412,0.0,1,0.564785129,2,84,236,18.36731707317073,1.70940365834039,19.93661586746757,32.92032871950023,Medium Value,18.592912102565343,14.327416616934888
15266,1,119.3,19.88333333,1,1.0,0.0,1,0.736351886,1,0,338,19.883333333333333,0.1563676701602492,23.015074762707407,3.476376719552047,Low Value,2.5598365538886427,0.916540165663404
15267,5,1717.36,156.1236364,161,0.031055901,0.0,0,0.360047245,5,160,183,156.12363636363636,4.858471560169354,156.6904418956863,735.3752002144247,High Value,264.76981487852703,470.6053853358976
15269,1,408.8,204.4,1,1.0,0.0,0,0.738966487,1,0,24,204.4,5.180624949678217,207.1217101609302,1036.6271567907431,High Value,766.0327283824537,270.5944284082895
15270,9,2298.2,47.87916667,295,0.030508475,0.042494859,0,0.110410053,7,294,310,58.03634146341463,4.128782981018809,58.47245187531987,233.201272894218,High Value,25.74776489991807,207.45350799429994
15271,16,2485.82,9.039345455,359,0.044568245,0.003977725,0,0.040498086,15,358,365,9.149890510948904,7.138490943675564,9.360700619844062,64.54592185347617,Medium Value,2.6139862941713576,61.93193555930481
15272,2,721.94,11.45936508,29,0.068965517,0.0,0,0.694955977,2,28,86,11.45936507936508,3.999947304753528,13.036347805476597,50.372935340013335,Medium Value,35.0069724935768,15.36596284643654
15274,2,716.57,15.24617021,15,0.133333333,0.0,0,0.716601533,2,14,18,15.24617021276596,9.545559589980988,16.818940756675484,155.0986038184451,High Value,111.1438972624574,43.95470655598769
15275,2,609.19,14.50452381,7,0.285714286,0.002012072,0,0.726688538,1,0,38,15.003414634146342,3.9859804369529983,18.1460001747342,69.87560233374371,Medium Value,50.777799301777605,19.097803031966105
15276,1,135.31,2.602115385,1,1.0,0.0,0,0.734904311,1,0,66,2.602115384615385,2.5352659033051546,5.772258980274893,14.137422368714216,Low Value,10.389652645195909,3.7477697235183074
15277,1,255.9,21.325,1,1.0,0.0,0,0.732619335,1,0,47,21.325,3.418027022163277,24.453537770741573,80.74649186040511,High Value,59.156441170352906,21.59005069005221
15279,2,277.41,13.21,11,0.181818182,0.021621622,1,0.733629947,1,0,355,15.29,0.1386585219514068,18.43194869317889,2.468791172221892,Low Value,1.8111791368312142,0.6576120353906776
15280,1,113.12,7.07,1,1.0,0.0,1,0.735782092,1,0,172,7.07,0.6701118970647602,10.23021510286153,6.622372742797491,Low Value,4.872623270699316,1.7497494720981752
15281,12,2239.95,14.933,275,0.043636364,0.015088013,0,0.104874214,9,274,333,16.778057553956835,4.796783700946672,17.12748576671884,79.35965247814138,High Value,8.322781176958228,71.03687130118315
15286,1,240.55,80.18333333,1,1.0,0.0,0,0.736468097,1,0,50,80.18333333333334,3.2537174154236923,83.18107664788221,261.46279217798326,High Value,192.55900499162584,68.90378718635743
15287,3,485.24,23.10666667,49,0.06122449,0.002314815,0,0.651273163,2,48,71,24.3345,4.842975854424967,25.897161309442197,121.15877953575688,High Value,78.90746157347206,42.251317962284816
15288,5,2306.52,26.21045455,323,0.015479876,0.0,0,0.116007008,5,322,365,26.210454545454542,2.666113523543763,26.83510128448743,69.10957512305102,Medium Value,8.01719503417638,61.09238008887464
15289,4,935.1,15.84915254,221,0.018099548,0.012048193,0,0.284111075,3,220,250,16.20310344827586,2.481544163630797,17.251296172189157,41.35309693107499,Medium Value,11.748872823666915,29.604224107408072
15290,21,7803.77,36.81023585,355,0.05915493,0.015797788,0,0.01402569,18,354,359,38.93735294117647,8.605780684731355,39.10934723172908,325.1059154023852,High Value,4.559834786600081,320.5460806157852
15291,20,4596.51,42.16981651,349,0.05730659,0.013982642,0,0.024867363,15,348,374,45.32330097087379,6.96853221427756,45.52874099359054,306.46487302282424,High Value,7.620973244207478,298.84389977861673
15292,1,180.94,7.2376,1,1.0,0.0,1,0.733898668,1,0,201,7.2376,0.4969983408530219,10.397442663656808,4.991828375466012,Low Value,3.66349619563911,1.3283321798269017
15296,10,3610.31,18.05155,283,0.035335689,0.005122368,0,0.094639302,6,275,327,18.93226804123712,3.425334815873529,19.45554620759024,64.37299539511814,Medium Value,6.092215351843194,58.280780043274945
15297,4,635.04,15.48878049,54,0.074074074,0.006896552,0,0.618756789,3,53,64,16.46,6.99711579303793,17.508002150521442,118.34333880484506,High Value,73.22574431842503,45.11759448642004
15298,14,3774.1,19.45412371,365,0.038356164,0.132267442,0,0.03735427,12,364,366,24.999479166666664,5.787754941817143,25.260040964595625,141.22074421332172,High Value,5.275197808945357,135.94554640437636
15299,11,3787.09,315.5908333,305,0.036065574,0.002721088,0,0.079492612,7,304,372,643.8585714285715,3.475562752784216,644.1083542410444,2162.4158598829654,High Value,171.89608493232294,1990.5197749506424
15300,1,496.44,17.73,1,1.0,0.0,0,0.725601886,1,0,64,17.73,2.612770607860688,20.866526547239037,52.668735765137846,Medium Value,38.21653400441967,14.452201760718173
15301,14,5028.12,20.35676113,318,0.044025157,0.002528902,0,0.045553658,12,317,369,20.865637860082305,5.69818782584481,21.12696673595357,116.28618454305746,High Value,5.297261080799325,110.98892346225813
15303,1,574.02,18.51677419,1,1.0,0.0,1,0.723430373,1,0,290,18.516774193548382,0.2250301833575605,21.651552378287768,4.706524456754249,Low Value,3.4048427432833486,1.3016817134709
15304,10,680.3,26.16538462,308,0.032467532,0.04,0,0.114900647,8,307,369,30.19130434782609,3.942519597772964,30.580665822604,116.45972103516937,High Value,13.381297296380469,103.0784237387889
15306,3,1174.35,20.24741379,84,0.035714286,0.0,0,0.560124149,3,83,148,20.247413793103448,3.717337312630849,21.29260632906188,76.45999597839813,High Value,42.82709017994367,33.63290579845446
15307,1,205.3,17.10833333,1,1.0,0.0,1,0.733791554,1,0,96,17.108333333333334,1.659998465857286,20.24624134261852,32.4672806268802,Medium Value,23.824216305352518,8.643064321527687
15308,2,302.27,14.39380952,4,0.5,0.011560694,1,0.731667759,1,0,274,16.340526315789475,0.2563445506740224,19.48014053888727,4.823783799073664,Low Value,3.529407082168734,1.2943767169049298
15311,118,59419.34,23.85360899,374,0.315508021,0.012566278,0,6.06e-09,91,373,374,25.54346364018496,40.1542374769886,25.577815660474744,992.0819453631412,High Value,6.012016588900636e-06,992.0819393511247
15312,5,921.1,19.18958333,280,0.017857143,0.005847953,0,0.185372473,4,279,354,19.677659574468084,2.268375069862034,20.462016436448923,44.83538063447985,Medium Value,8.311245386109839,36.52413524837001
15313,1,52.0,52.0,1,1.0,0.0,1,0.740064712,1,0,110,52.0,1.3826676345680204,55.06037206307551,73.54412480107183,Medium Value,54.427411540197284,19.116713260874548
15314,1,327.97,13.66541667,1,1.0,0.0,1,0.730142466,1,0,199,13.665416666666667,0.5069836434970074,16.810975494240967,8.233135254961597,Low Value,6.0113616779692,2.221773576992398
15315,3,551.54,14.51421053,52,0.057692308,0.028639618,0,0.643034478,2,51,116,15.41891891891892,3.2860357813100567,16.991497309020723,53.93683282546598,Medium Value,34.68324314089678,19.253589684569196
15316,1,165.0,165.0,1,1.0,0.0,1,0.743414132,1,0,327,165.0,0.1694073444287912,167.80926448471317,27.460996256016333,Low Value,20.41489269552163,7.046103560494703
15318,1,312.62,9.473333333,1,1.0,0.0,0,0.730329577,1,0,4,9.473333333333333,8.188132604302833,12.628207770590166,99.8966032885704,High Value,72.95744402347843,26.93915926509197
15319,1,204.5,12.78125,1,1.0,0.0,1,0.733561996,1,0,284,12.78125,0.2361653437099024,15.928773614747175,3.6338704121823775,Low Value,2.6656692327658478,0.9682011794165297
15320,1,267.13,7.420277778,1,1.0,0.0,0,0.731491006,1,0,44,7.420277777777778,3.5939862924613406,10.579714496528403,36.73311954599959,Medium Value,26.869946570221508,9.863172975778085
15321,4,2650.73,25.00688679,243,0.016460905,0.015477214,0,0.206153118,3,220,292,28.92957894736842,2.1468869919524813,29.968330798736144,62.14891046047428,Medium Value,12.81219167172959,49.33671878874469
15322,2,602.97,12.3055102,22,0.090909091,0.139726027,0,0.709701065,1,0,86,16.18285714285714,1.9016283016745807,19.322821736965533,35.49704247582869,Medium Value,25.19228884944586,10.304753626382833
15325,1,162.29,3.312040816,1,1.0,0.0,1,0.734191898,1,0,104,3.3120408163265305,1.4938453777864429,6.480606822110156,9.352194268720767,Low Value,6.866305260616822,2.4858890081039458
15326,1,311.71,10.74862069,1,1.0,0.0,1,0.730430087,1,0,334,10.748620689655173,0.1609541221154048,13.900661194878712,2.1612513126148287,Low Value,1.5786429843021135,0.5826083283127151
15327,1,208.75,20.875,1,1.0,0.0,0,0.733914249,1,0,53,20.875,3.099984276879036,24.004537756673106,71.88817271125512,Medium Value,52.7597542873631,19.128418423892025
15329,5,1005.5,16.21774194,330,0.015151515,0.021008403,0,0.12953896,3,132,172,18.41578947368421,3.3801611145190065,19.462340762248758,63.54819887348695,Medium Value,8.231967591944672,55.31623128154228
15330,2,714.96,54.99692308,29,0.068965517,0.0,0,0.697910253,2,28,61,54.99692307692308,5.234496825094728,56.52547761081048,285.8328525649994,High Value,199.48567844935044,86.34717411564898
15332,4,1661.06,47.45885714,4,1.0,0.0,1,0.639060696,4,3,370,47.45885714285714,0.0033014886346247,48.22775445777231,0.153802644270347,Low Value,0.09828922489404839,0.05551341937629863
15333,1,1028.56,64.285,1,1.0,0.0,1,0.713012923,1,0,208,64.285,0.4639442555107764,67.31807244714471,30.16997242489628,Medium Value,21.511580225504694,8.658392199391587
15334,3,351.67,3.552222222,17,0.176470588,0.0,1,0.706493861,3,16,173,3.5522222222222224,1.1180941695923563,4.609799740633642,4.978873714613757,Low Value,3.517543714068885,1.4613300005448715
15335,1,173.97,4.8325,1,1.0,0.0,0,0.733953702,1,0,54,4.8325,3.050924507924574,7.997687255132199,23.572203647499467,Low Value,17.300906131380138,6.271297516119331
15339,3,557.57,6.336022727,252,0.011904762,0.004830918,0,0.258373147,2,251,318,6.675232558139536,1.4898292265016786,8.257536825008497,11.883651384217,Low Value,3.0704164059910526,8.813234978225948
15341,1,2020.52,118.8541176,1,1.0,0.0,0,0.686587628,1,0,81,118.85411764705884,2.039081190207704,121.76592709432992,239.8597860399045,High Value,164.68476154972552,75.17502449017897
15342,2,391.76,15.06769231,14,0.142857143,0.025362319,1,0.727198588,1,0,130,16.920416666666664,1.0791812714061857,20.058742262669558,20.911521783376838,Low Value,15.206829113802879,5.704692669573959
15343,1,364.5,17.35714286,1,1.0,0.0,0,0.729327305,1,0,87,17.357142857142858,1.875556468771505,20.49449796415373,37.13326989135791,Medium Value,27.082307655701708,10.050962235656204
15344,5,476.58,14.893125,74,0.067567568,0.094339623,0,0.567191779,3,73,74,21.69,6.40002547502931,22.734122383227124,140.55479619827867,High Value,79.72152490268411,60.83327129559456
15345,2,367.69,15.98652174,11,0.181818182,0.038461538,0,0.731257016,1,0,46,19.677,3.475328369615974,22.80919994144194,76.57952918778773,High Value,55.99931800054656,20.58021118724117
15346,1,252.42,14.84823529,1,1.0,0.0,1,0.732338828,1,0,333,14.848235294117648,0.1621278260443773,17.991165672831936,2.8176343193608004,Low Value,2.0634630151732662,0.754171304187534
15347,1,201.6,40.32,1,1.0,0.0,1,0.735243736,1,0,366,40.32000000000001,0.1285676658411764,43.40632725347616,5.390769451905084,Low Value,3.9635294717333664,1.4272399801717175
15348,1,158.04,17.56,1,1.0,0.0,0,0.735138234,1,0,72,17.56,2.31996326960278,20.696904319702053,46.38588485001706,Medium Value,34.100037471168896,12.285847378848162
15349,2,473.81,6.580694444,30,0.066666667,0.0,1,0.700505737,2,29,187,6.580694444444444,1.5526876911444651,8.163103869024427,12.24367621329894,Low Value,8.576765429386343,3.666910783912597
15350,1,115.65,23.13,1,1.0,0.0,1,0.736641126,1,0,373,23.130000000000003,0.1226385122521795,26.254526716060656,3.1102598252966134,Low Value,2.2911452998590605,0.8191145254375529
15351,10,1862.14,7.992017167,358,0.027932961,0.028688525,0,0.06737773,7,357,370,8.7116,3.5239801039099743,9.163398721770246,31.19214577061826,Medium Value,2.101655975853359,29.090489794764903
15353,2,777.02,12.33365079,114,0.01754386,0.0,1,0.531301497,2,113,368,12.333650793650794,1.049550529956424,13.909661024322109,14.101990728436204,Low Value,7.492408784698275,6.609581943737929
15355,2,277.05,19.78928571,24,0.083333333,0.0,0,0.716653373,2,23,53,19.789285714285715,5.698916037793933,21.35700280823334,117.57845633067387,High Value,84.26299732151064,33.31545900916324
15356,10,2766.5,5.33044316,337,0.029673591,0.0,0,0.070094161,10,336,368,5.330443159922929,4.859214380072228,5.647485308333617,26.50792375504681,Low Value,1.8580506754619757,24.649873079584836
15358,29,8234.8,14.67878788,361,0.08033241,0.017756605,0,0.006982936,22,360,366,15.149183303085302,10.236043639591362,15.292316989122298,151.20252119357315,High Value,1.055837528533365,150.14668366503977
15360,1,427.93,32.91769231,1,1.0,0.0,0,0.728447919,1,0,40,32.917692307692306,3.8488793546432674,36.02046890239773,133.93449849373536,High Value,97.56430671007017,36.3701917836652
15361,1,418.92,59.84571429,1,1.0,0.0,1,0.730286651,1,0,362,59.84571428571429,0.1321233192842692,62.88865167343752,8.026346891519436,Low Value,5.8615339911719895,2.164812900347447
15363,2,318.05,18.70882353,132,0.015151515,0.006993007,1,0.511272493,1,0,373,20.375,0.1226385122521795,23.505648852152586,2.7846121959477923,Low Value,1.4236956194604322,1.36091657648736
15364,2,913.19,31.48931034,159,0.012578616,0.0,1,0.435745962,2,158,254,31.489310344827587,1.78048241298483,33.04401313416339,56.83256356395748,Medium Value,24.7645600831028,32.068003480854685
15365,9,1330.45,8.810927152,290,0.031034483,0.430079156,0,0.128029084,7,289,315,20.301052631578948,4.065624213305252,20.74916519263845,81.48641275238549,High Value,10.432630783133833,71.05378196925166
15366,2,602.51,13.69340909,283,0.007067138,0.0,0,0.22434985,2,282,358,13.69340909090909,1.3392076209128922,15.26790681974919,19.750967557092373,Low Value,4.43112660878854,15.319840948303833
15367,5,1867.69,19.45510417,219,0.02283105,0.001895735,0,0.247133134,4,218,275,19.76410526315789,2.8424278597260795,20.548414020258097,56.4194747988778,Medium Value,13.943121625680691,42.47635317319711
15368,1,446.94,111.735,1,1.0,0.0,0,0.732535705,1,0,21,111.735,5.506583915886074,114.66262948614212,609.9864931578419,High Value,446.8368858058574,163.1496073519845
15370,8,2360.55,24.84789474,292,0.02739726,0.002415459,0,0.118764769,7,291,333,25.383510638297874,3.8596200114254007,25.83000666425309,96.29986015466685,High Value,11.437030646001313,84.86282950866553
15372,1,2007.4,74.34814815,1,1.0,0.0,1,0.68413299,1,0,137,74.34814814814814,0.9928738898194438,77.35885835845937,74.19772088453496,High Value,50.76110863992235,23.436612244612608
15373,13,2213.11,16.15408759,364,0.035714286,0.050420168,0,0.049973565,12,363,371,18.302348484848483,5.714880936910144,18.56415300615305,102.47937615140182,High Value,5.121259765261528,97.3581163861403
15374,1,168.0,56.0,1,1.0,0.0,1,0.73708619,1,0,129,56.0,1.092259196363751,59.05148329923968,62.30805946251286,Medium Value,45.92641015551705,16.381649306995808
15376,3,1233.36,10.54153846,183,0.016393443,0.0,0,0.358469903,3,182,222,10.541538461538462,2.7395019794378426,11.593931100302662,30.68093816749349,Medium Value,10.998192928850388,19.6827452386431
15379,8,3631.89,18.53005102,190,0.042105263,0.005233319,1,0.205838408,7,189,358,19.089123711340207,2.878690195831006,19.53762174054148,54.327818550278366,Medium Value,11.182751680502166,43.1450668697762
15380,6,1682.36,45.46918919,357,0.016806723,0.005347594,0,0.092034495,5,356,365,46.95166666666668,2.6757330570410067,47.56707880204665,122.94351108780364,High Value,11.315043956492907,111.62846713131073
15381,2,596.85,74.60625,55,0.036363636,0.0,1,0.657545105,2,54,268,74.60625,1.158323741871886,76.11299246409538,85.16371110210069,High Value,55.99898135882046,29.16472974328023
15382,8,5927.86,19.3720915,281,0.028469751,0.002248314,0,0.081182128,6,280,296,19.7208940397351,3.7632435805188025,20.24387958461024,73.58930882187546,High Value,5.974136688209024,67.61517213366643
15384,3,635.76,14.78511628,203,0.014778325,0.005059022,1,0.340805701,2,189,360,15.668536585365851,1.2715785785726172,17.240837317902802,21.1769022059844,Low Value,7.2172090013189605,13.95969320466544
15385,1,316.88,26.40666667,1,1.0,0.0,0,0.7312023,1,0,40,26.406666666666663,3.8488793546432674,29.52391200368513,109.77842510882812,High Value,80.27023692995287,29.50818817887525
15386,1,394.14,12.71419355,1,1.0,0.0,1,0.728214488,1,0,186,12.714193548387096,0.5784342972244354,15.861866175374786,8.86315117530584,Low Value,6.45427509519194,2.4088760801138993
15388,1,140.54,14.054,1,1.0,0.0,1,0.735422861,1,0,270,14.053999999999998,0.2650331591191235,17.198695321204163,4.403192541980221,Low Value,3.238208456756957,1.1649840852232645
15389,1,500.0,500.0,1,1.0,0.0,1,0.753176456,1,0,172,500.0,0.6701118970647602,502.064830513462,325.0039627983565,High Value,244.785332886422,80.21862991193449
15392,5,1515.73,17.83211765,356,0.014044944,0.009486166,0,0.100489366,4,355,360,18.28011904761905,2.257435456118253,19.06525360622358,41.57337290873272,Medium Value,4.177681886080127,37.39569102265259
15393,2,231.86,19.32166667,265,0.00754717,0.0,0,0.261650772,2,264,281,19.32166666666667,1.6778831813809008,20.889903907957585,33.85814492974618,Medium Value,8.859009759355974,24.999135170390208
15394,4,2183.54,25.68870588,349,0.011461318,0.0,0,0.103950052,4,348,359,25.68870588235294,2.26201809341212,26.46971774622555,57.83660015923223,Medium Value,6.012117594055399,51.82448256517684
15395,1,107.45,15.35,1,1.0,0.0,1,0.736419194,1,0,326,15.35,0.1706613740771108,18.49181536172135,3.048477308567376,Low Value,2.2449572025024764,0.8035201060648998
15396,1,288.18,20.58428571,1,1.0,0.0,1,0.731669146,1,0,113,20.58428571428572,1.330938809670713,23.714469493616186,30.49032055690313,Medium Value,22.308826803135556,8.181493753767572
15397,1,94.0,15.66666667,1,1.0,0.0,1,0.73681134,1,0,290,15.666666666666666,0.2250301833575605,18.80777833458435,4.088356675879799,Low Value,3.0123475607529406,1.0760091151268585
15398,3,1339.63,18.10310811,63,0.047619048,0.002607562,0,0.595819902,2,62,78,18.43191780821918,4.580751346019095,20.001144745090876,88.50755857001494,High Value,52.734564873445564,35.77299369656937
15399,3,815.77,16.3154,78,0.038461538,0.0,0,0.584379359,3,77,79,16.3154,6.124765979999887,17.36350941903975,102.73340255620484,High Value,60.035279933683945,42.69812262252089
15400,6,666.7,51.28461538,187,0.032085561,0.083333333,1,0.322288492,5,186,279,59.68333333333334,3.299726432875224,60.29307695258124,192.1788192588857,High Value,61.93702185328683,130.24179740559887
15402,2,626.77,14.92309524,48,0.041666667,0.0,1,0.665286064,2,47,196,14.923095238095238,1.7851838638529935,16.496225148439073,28.447168677516476,Low Value,18.925504881409022,9.521663796107454
15405,1,349.1,43.6375,1,1.0,0.0,1,0.731304262,1,0,189,43.6375,0.5608765083778741,46.716455134969806,25.31142677607242,Low Value,18.51035427864268,6.80107249742974
15406,4,426.61,7.355344828,283,0.014134276,0.076271186,0,0.203552792,2,269,301,9.636037735849058,1.5755185146970845,11.215048606191454,17.06823009572606,Low Value,3.4742858904834675,13.593944205242595
15407,4,1056.44,6.904836601,272,0.014705882,0.0,0,0.203589255,4,271,305,6.90483660130719,2.60963338781159,7.696301222319259,19.400872929643416,Low Value,3.9498092660957704,15.451063663547645
15408,1,267.18,7.858235294,1,1.0,0.0,1,0.731515232,1,0,264,7.858235294117647,0.2787856455321957,11.016698787635056,2.9668412356778364,Low Value,2.170289554824039,0.7965516808537972
15410,8,3450.84,28.28557377,178,0.04494382,0.0,0,0.227411309,8,177,262,28.285573770491805,5.135435073630123,28.675465638733225,142.2483676727726,High Value,32.3488874955785,109.89948017719408
15411,5,1346.38,13.4638,157,0.031847134,0.003787879,0,0.370119264,4,156,183,13.726060606060608,4.042118135441215,14.513729385180428,56.67035668781999,Medium Value,20.974790707913414,35.69556597990658
15412,1,190.53,19.053,1,1.0,0.0,1,0.73431776,1,0,171,19.053,0.6773340578811962,22.18658658860033,14.516939207996296,Low Value,10.660046281272015,3.8568929267242815
15414,3,774.9,19.86923077,233,0.012875536,0.0,0,0.283922757,3,232,242,19.86923076923077,2.560417757972692,20.914703852441075,51.7282030155064,Medium Value,14.686814014818292,37.041389000688106
15415,1,572.81,11.93354167,1,1.0,0.0,1,0.723072404,1,0,313,11.933541666666668,0.1881096209635201,15.082949051208011,2.7407299950692545,Low Value,1.981746226249634,0.7589837688196207
15416,5,3974.37,20.59259067,219,0.02283105,0.000478698,0,0.195379305,4,218,283,20.75166666666667,2.7659428300225213,21.53542587035183,57.538363372867295,Medium Value,11.241805446628268,46.296557926239025
15417,1,508.8,18.17142857,1,1.0,0.0,0,0.7252754,1,0,85,18.17142857142857,1.928159005499024,21.30697418008715,39.68814879169987,Medium Value,28.784837990159637,10.90331080154023
15419,1,135.86,16.9825,1,1.0,0.0,0,0.735723011,1,0,25,16.9825,5.078555646233809,20.12068763498085,98.71824638722715,High Value,72.62928547265064,26.088960914576518
15421,4,950.36,17.93132075,252,0.015873016,0.0,0,0.234896635,4,251,310,17.93132075471698,2.559899263382869,18.7166494109162,46.28182269512017,Medium Value,10.871444412750359,35.41037828236981
15422,2,97.7,16.28333333,1,2.0,0.0,1,0.679944791,2,0,323,16.283333333333335,0.10321489953752,17.854950208151603,1.780178996186143,Low Value,1.2104234355043768,0.5697555606817661
15423,1,43.5,21.75,1,1.0,0.0,0,0.738562074,1,0,38,21.75,3.9859804369529983,24.877593339584017,95.79724470838252,High Value,70.75221173530852,25.045032973074004
15424,2,383.34,22.54941176,1,2.0,0.0,1,0.671386822,2,0,254,22.54941176470588,0.2289867040117627,24.11405868381871,5.333930486046384,Low Value,3.581130637795597,1.752799848250787
15426,7,1429.9,4.766333333,351,0.01994302,0.016591252,0,0.092040084,5,350,369,4.956815068493151,2.6473039269451206,5.5909245590568935,14.296957875812977,Low Value,1.3158932038342879,12.98106467197869
15427,3,1483.14,4.846862745,14,0.214285714,0.0,0,0.675632438,3,13,47,4.84686274509804,7.988179937389879,5.903479861222928,45.5563381528065,Medium Value,30.779339812533067,14.77699834027343
15428,1,93.78,15.63,1,1.0,0.0,0,0.736815333,1,0,15,15.63,6.2637783757383625,18.771193148252845,113.59179714342446,High Value,83.69617783830074,29.895619305123716
15429,3,364.9,4.396385542,49,0.06122449,0.029810298,0,0.653916763,2,48,75,4.845731707317073,4.65672701283255,6.43007098540285,28.925842960252066,Low Value,18.91509359561437,10.010749364637697
15432,1,171.19,17.119,1,1.0,0.0,0,0.734745648,1,0,23,17.119,5.285880787118539,20.256884305914955,103.44398218335496,High Value,76.0050157210096,27.43896646234537
15433,3,417.87,7.884339623,189,0.015873016,0.338345865,0,0.37393125,2,53,267,13.00731707317073,1.152535025871295,14.582577963695742,16.23507608362776,Low Value,6.070802293796032,10.164273789831727
15434,6,997.48,16.90644068,192,0.03125,0.014106583,0,0.301123747,5,191,200,18.936,4.525216338793083,19.56388554224872,85.51844690846822,High Value,25.751635170698517,59.76681173776971
15435,1,149.29,5.147931034,1,1.0,0.0,0,0.734661854,1,0,22,5.147931034482759,5.394478453535256,8.312417341621956,43.320398131836015,Medium Value,31.82584400755278,11.494554124283233
15436,3,1122.53,3.411945289,222,0.013513514,0.0,0,0.291269367,3,221,234,3.4119452887538,2.634318950591796,4.469626868706064,11.373785462573489,Low Value,3.3128352920775823,8.060950170495907
15437,1,200.16,4.448,1,1.0,0.0,1,0.733198006,1,0,262,4.448,0.2835718564689898,7.61404168755592,2.085695750781904,Low Value,1.5292279655959649,0.5564677851859392
15438,1,156.58,6.2632,1,1.0,0.0,1,0.734523032,1,0,131,6.263199999999999,1.0662970606394584,9.425207966527218,9.708598286662438,Low Value,7.1311890499893,2.5774092366731387
15440,3,383.68,6.188387097,155,0.019354839,0.0,0,0.44242542,3,154,209,6.188387096774194,2.865249933801121,7.244009030814157,20.04974413018436,Low Value,8.87051646768935,11.17922766249501
15442,1,594.0,297.0,1,1.0,0.0,1,0.739171362,1,0,249,297.0,0.3173829607229887,299.5159352781306,91.8284336232561,High Value,67.87694835162881,23.951485271627295
15443,8,3212.16,8.343272727,319,0.02507837,0.001807229,0,0.086808259,7,318,320,8.473586387434555,4.018563538592945,8.92546081221297,34.64643948897322,Medium Value,3.007597092586615,31.638842396386607
15444,2,1418.26,6.476073059,32,0.0625,0.0,0,0.667905669,2,31,40,6.476073059360731,6.824958169474878,8.058598857590974,53.132321865726,Medium Value,35.487378981251055,17.644942884474947
15445,1,113.5,22.7,1,1.0,0.0,1,0.73667602,1,0,264,22.7,0.2787856455321957,25.825482258173007,6.954906108607696,Low Value,5.123512551562805,1.831393557044891
15447,1,155.17,17.24111111,1,1.0,0.0,1,0.735199784,1,0,331,17.24111111111111,0.1645086158534405,20.378724062818964,3.2384225916014047,Low Value,2.380887589846073,0.8575350017553318
