CustomerID,frequency,recency,T,monetary_value
14418.0,3,104,108,15.622983870967742
14419.0,6,354,365,5.13621359223301
14420.0,1,0,99,13.362758620689654
14421.0,2,154,212,30.115185185185187
14422.0,6,266,267,19.205585585585588
14423.0,1,0,218,88.39999999999999
14424.0,1,0,18,322.08
14426.0,10,289,313,20.007455357142856
14427.0,2,13,64,21.37294117647059
14428.0,5,317,325,8.644652777777777
14431.0,1,0,303,27.668235294117647
14432.0,6,79,89,5.904476439790576
14434.0,6,50,72,114.39999999999999
14436.0,1,0,99,9.895555555555555
14437.0,1,0,366,12.6
14438.0,1,0,306,14.655555555555557
14439.0,1,0,320,83.16375
14440.0,5,357,366,42.8669090909091
14441.0,4,254,256,33.58607843137255
14442.0,2,112,317,25.235238095238095
14443.0,4,314,369,15.270967741935484
14446.0,4,245,247,3.548054607508532
14447.0,5,261,281,16.617571428571427
14448.0,2,354,364,18.767500000000002
14449.0,4,353,372,3.5158914728682173
14450.0,3,139,321,12.08125
14451.0,2,134,195,6.078807339449542
14452.0,2,83,94,4.26516129032258
14453.0,1,0,190,5.451363636363637
14456.0,9,137,142,3.1571134020618556
14457.0,1,0,311,28.41
14459.0,1,0,155,49.67351351351351
14460.0,3,200,311,27.14625
14461.0,3,113,262,11.683666666666666
14462.0,11,273,340,8.350083333333334
14463.0,3,107,205,88.27
14465.0,3,56,303,8.14323076923077
14466.0,7,343,372,31.561111111111114
14467.0,4,295,313,6.652888888888889
14470.0,2,275,288,10.725348837209303
14472.0,8,251,355,6.892669039145908
14473.0,2,208,282,33.47714285714286
14474.0,1,0,46,18.884827586206896
14475.0,3,233,305,22.04404761904762
14476.0,1,0,257,11.352631578947367
14477.0,4,277,297,130.95999999999998
14479.0,2,111,365,17.569444444444443
14480.0,1,0,11,21.465384615384615
14481.0,2,122,287,21.217
14482.0,6,220,239,14.362152777777778
14483.0,1,0,282,15.233333333333333
14484.0,1,0,50,22.994285714285716
14485.0,1,0,39,3.526595744680851
14487.0,6,341,368,8.307847222222222
14488.0,1,0,68,23.136521739130433
14489.0,1,0,207,15.446
14491.0,2,197,373,20.05470588235294
14493.0,5,147,155,19.860333333333337
14494.0,1,0,26,19.937142857142856
14495.0,2,70,121,20.633333333333333
14496.0,2,61,373,28.35842105263158
14497.0,1,0,309,16.392068965517243
14498.0,5,319,362,10.141554404145078
14499.0,3,252,279,4.2026804123711345
14500.0,3,101,190,50.978571428571435
14501.0,2,136,320,25.121000000000002
14502.0,11,293,313,3.9594070512820516
14503.0,6,175,179,21.605243902439025
14504.0,4,231,278,6.2921495327102805
14505.0,8,344,362,7.391289111389237
14506.0,5,351,369,6.367626582278481
14507.0,6,252,276,14.408125
14508.0,2,67,90,4.849473684210526
14511.0,5,122,134,19.33544117647059
14512.0,2,44,232,11.968695652173912
14513.0,3,188,289,37.965833333333336
14514.0,3,270,331,14.456849315068492
14515.0,6,200,219,20.812772277227726
14517.0,2,108,142,18.358333333333334
14518.0,1,0,64,10.898125
14520.0,2,289,291,67.65
14522.0,4,173,198,57.32588235294117
14523.0,1,0,108,20.090833333333332
14524.0,9,329,361,9.20039408866995
14525.0,9,341,361,14.887285223367696
14527.0,55,366,369,8.753930041152262
14528.0,1,0,37,20.234444444444442
14529.0,3,50,110,2.707598253275109
14530.0,6,270,297,13.54587962962963
14532.0,4,115,352,14.57578125
14533.0,7,328,353,31.44709677419355
14534.0,18,315,319,8.56849710982659
14535.0,3,188,249,8.679363636363636
14536.0,1,0,260,9.042105263157895
14537.0,1,0,58,35.556
14538.0,2,191,256,20.43421052631579
14539.0,2,28,45,16.79625
14540.0,3,299,309,13.108684210526315
14541.0,8,260,319,13.168018018018019
14542.0,1,0,186,20.65
14543.0,16,336,365,50.42125
14544.0,2,337,362,17.758333333333333
14546.0,5,243,249,6.4613784461152886
14547.0,8,50,54,10.949562841530055
14548.0,2,167,318,163.2
14549.0,1,0,311,5.165
14550.0,2,33,45,15.950416666666667
14551.0,2,185,204,18.622999999999998
14552.0,1,0,152,2.8460344827586206
14553.0,5,319,339,7.604159292035398
14554.0,4,42,52,11.023333333333333
14555.0,2,244,302,15.435238095238095
14557.0,1,0,85,49.27375
14560.0,22,350,358,30.240135135135134
14561.0,3,108,184,15.6631884057971
14562.0,18,300,304,11.997092198581562
14565.0,4,265,361,24.40251968503937
14566.0,1,0,111,358.0
14567.0,2,73,130,46.374545454545455
14569.0,1,0,1,18.949166666666667
14570.0,2,0,281,7.519310344827586
14572.0,7,320,324,10.492
14573.0,9,192,372,7.035829787234043
14576.0,1,0,372,35.400000000000006
14577.0,4,350,363,6.989512195121952
14578.0,1,0,3,7.02625
14581.0,1,0,17,8.152941176470588
14582.0,1,0,41,19.018333333333334
14583.0,5,200,206,3.1895454545454545
14584.0,4,29,198,10.4226
14585.0,1,0,50,5.415517241379311
14586.0,1,0,277,12.49263157894737
14587.0,9,312,331,4.180522193211488
14589.0,1,0,372,13.25
14591.0,4,197,213,7.345888324873097
14592.0,3,28,64,3.4784146341463416
14593.0,3,177,199,4.065723684210527
14594.0,2,365,373,7.166603773584906
14595.0,6,293,313,17.06470588235294
14597.0,2,180,192,16.05727272727273
14598.0,1,0,44,4.4394
14600.0,1,0,306,15.733200000000002
14601.0,1,0,11,30.565714285714286
14603.0,1,0,275,330.0
14606.0,93,372,373,4.502462962962963
14607.0,14,245,261,192.66860465116278
14608.0,4,358,362,89.25750000000001
14609.0,4,224,297,150.39
14616.0,3,74,318,135.36
14618.0,3,328,338,34.59
14619.0,1,0,246,19.722
14620.0,2,78,284,15.876153846153848
14621.0,5,357,358,19.438695652173916
14622.0,1,0,185,15.265714285714287
14623.0,5,203,235,6.6361940298507465
14624.0,2,1,59,17.373076923076923
14625.0,2,164,361,16.974150943396225
14626.0,4,209,233,22.87926229508197
14628.0,2,151,242,27.998333333333335
14629.0,2,43,47,6.309276315789473
14631.0,3,248,299,24.56048780487805
14632.0,1,0,263,14.32
14633.0,1,0,266,17.245
14636.0,2,232,269,21.780357142857145
14638.0,1,0,51,27.725
14639.0,6,309,361,17.351686046511627
14640.0,6,203,228,20.047924528301888
14641.0,1,0,22,15.78
14642.0,1,0,59,48.06
14643.0,2,187,358,22.380967741935486
14644.0,2,230,298,31.95230769230769
14645.0,2,118,276,19.903000000000002
14646.0,73,353,355,134.97399807321773
14647.0,1,0,201,8.107333333333333
14649.0,4,207,212,7.122060301507537
14651.0,2,143,211,6.41764705882353
14652.0,1,0,77,3.937241379310345
14653.0,7,337,338,8.217510548523206
14655.0,4,214,222,39.43326530612245
14656.0,2,114,283,3.638125
14657.0,4,308,326,6.7319047619047625
14658.0,2,111,117,8.522413793103448
14659.0,9,306,316,9.999723320158102
14660.0,2,14,101,9.524666666666667
14661.0,1,0,27,26.9875
14662.0,4,287,316,4.590297619047619
14664.0,2,13,33,6.443333333333333
14665.0,5,250,311,20.39666666666667
14666.0,1,0,24,13.946428571428571
14667.0,25,357,368,16.127748691099477
14669.0,3,90,333,7.470529411764706
14670.0,2,0,280,3.1176515151515147
14672.0,2,101,336,12.549999999999999
14673.0,5,364,368,23.464864864864865
14675.0,1,0,16,5.928921568627451
14676.0,6,251,283,60.672380952380955
14680.0,16,346,372,111.45003875968993
14681.0,3,140,212,71.27857142857142
14682.0,2,13,201,26.0
14684.0,5,336,363,2.9365320665083137
14687.0,1,0,107,41.892
14688.0,21,366,374,17.219785932721713
14689.0,1,0,209,8.676923076923076
14690.0,2,107,152,7.434
14691.0,5,182,213,29.779295774647885
14692.0,4,185,322,8.699264705882353
14693.0,1,0,265,21.6125
14696.0,7,368,373,15.991923076923076
14697.0,2,0,218,8.573181818181817
14698.0,5,49,51,5.9559999999999995
14699.0,1,0,214,13.641250000000001
14700.0,3,206,238,19.437391304347827
14701.0,9,305,317,7.610059701492537
14702.0,17,364,365,9.487435158501441
14703.0,1,0,15,14.462272727272728
14704.0,9,168,180,3.7274939759036148
14705.0,1,0,199,179.0
14708.0,3,365,369,40.2275
14709.0,13,343,358,25.10734693877551
14710.0,4,45,59,4.360647482014389
14711.0,11,252,262,8.035854341736695
14712.0,3,82,112,36.6828
14713.0,11,355,365,7.865368731563422
14714.0,1,0,24,16.019
14715.0,4,306,331,12.21661971830986
14716.0,2,105,149,5.9941818181818185
14719.0,5,247,249,6.7600421940928275
14720.0,3,120,127,17.94081081081081
14722.0,1,0,147,6.48
14723.0,6,361,371,4.1665467625899275
14725.0,1,0,25,13.80923076923077
14727.0,1,0,274,26.857999999999997
14729.0,1,0,374,4.415352112676056
14730.0,8,275,277,4.0021157684630735
14731.0,3,165,212,8.444888888888888
14732.0,8,330,339,18.384285714285717
14733.0,12,351,368,47.455
14735.0,32,354,358,31.26644329896907
14737.0,3,349,353,68.50294117647059
14738.0,7,273,316,24.34166666666667
14739.0,7,363,367,65.038
14740.0,3,86,284,16.272022471910113
14741.0,6,361,373,23.73457627118644
14744.0,7,350,367,42.30692307692308
14745.0,5,172,285,17.684927536231886
14747.0,1,0,249,18.233333333333334
14748.0,5,339,369,15.907303370786517
14752.0,1,0,44,77.928
14753.0,1,0,87,18.771666666666665
14754.0,2,250,296,15.562195121951218
14755.0,11,324,334,21.320340425531914
14756.0,1,0,15,19.446315789473687
14757.0,1,0,75,22.13157894736842
14758.0,4,114,260,20.90225352112676
14759.0,3,228,233,15.940882352941177
14760.0,1,0,297,17.84
14761.0,2,276,335,23.263636363636365
14762.0,1,0,264,14.310476190476189
14764.0,1,0,47,46.38333333333333
14765.0,3,147,176,6.515641025641026
14766.0,6,358,366,18.321259259259257
14768.0,2,109,127,38.52
14769.0,8,354,358,9.79334862385321
14770.0,2,90,323,16.854230769230767
14772.0,1,0,112,15.473333333333333
14775.0,3,313,372,16.865
14776.0,11,261,312,21.694871794871798
14778.0,2,181,309,20.881714285714285
14779.0,3,43,324,9.418292682926829
14780.0,2,24,79,16.58074074074074
14782.0,1,0,320,33.35
14784.0,2,297,324,19.332666666666668
14785.0,2,4,15,25.8
14788.0,2,19,26,22.648
14789.0,1,0,29,32.94
14790.0,4,236,254,16.19695652173913
14792.0,1,0,64,3.1
14793.0,1,0,21,16.356428571428573
14794.0,7,331,334,16.498875
14795.0,1,0,166,21.908333333333335
14796.0,17,365,367,7.031104294478528
14798.0,3,257,310,14.478333333333333
14799.0,1,0,51,12.13076923076923
14800.0,12,322,370,11.272051948051947
14801.0,1,0,61,3.273559322033898
14803.0,3,130,292,19.217045454545453
14804.0,1,0,9,29.439166666666665
14805.0,4,298,314,11.801063829787234
14806.0,1,0,75,17.580909090909092
14808.0,8,132,172,11.664553191489363
14810.0,11,328,370,8.187764705882353
14813.0,2,0,370,5.181
14815.0,2,31,68,14.68867924528302
14816.0,1,0,197,67.9625
14817.0,2,76,277,17.624444444444443
14818.0,3,179,254,13.704166666666666
14819.0,2,127,192,20.928461538461537
14820.0,4,152,173,17.492758620689656
14821.0,1,0,367,24.400000000000002
14823.0,3,14,195,4.591857142857143
14824.0,4,81,91,38.88655172413793
14825.0,12,364,369,18.404214876033056
14828.0,3,140,337,125.86823529411765
14829.0,4,343,372,16.60833333333333
14830.0,1,0,53,4.92825
14834.0,6,222,240,25.676119402985073
14836.0,3,20,30,17.075
14837.0,4,111,202,15.273148148148149
14840.0,1,0,268,15.7125
14841.0,6,305,359,23.88231884057971
14842.0,4,264,308,19.480620689655172
14844.0,4,177,241,24.537
14847.0,1,0,149,23.799999999999997
14849.0,25,351,374,20.439536082474227
14850.0,1,0,312,15.511904761904763
14851.0,2,232,256,18.2625
14852.0,6,193,252,19.83699300699301
14853.0,2,187,211,52.86666666666667
14854.0,7,196,275,21.730944881889762
14855.0,2,15,135,32.2825
14856.0,3,20,57,19.869393939393937
14857.0,2,88,148,19.552
14859.0,4,191,204,23.340344827586208
14860.0,1,0,19,15.483636363636363
14861.0,1,0,52,20.965
14862.0,2,122,149,17.525
14863.0,1,0,29,24.25090909090909
14865.0,2,364,372,13.05
14866.0,12,355,366,145.35252525252525
14867.0,3,150,336,19.73
14868.0,8,230,233,20.511041666666667
14869.0,2,94,103,10.221126760563381
14870.0,1,0,262,25.173076923076923
14871.0,4,357,361,5.330408163265306
14873.0,1,0,210,18.56
14875.0,2,155,263,31.17702127659575
14878.0,9,345,359,11.980161290322581
14880.0,3,211,289,15.025319148936171
14881.0,1,0,20,15.023529411764706
14882.0,2,7,34,53.60909090909092
14883.0,6,193,212,14.369622641509434
14885.0,1,0,132,51.02133333333333
14886.0,1,0,253,20.266666666666666
14887.0,1,0,79,310.3333333333333
14888.0,1,0,207,18.46
14889.0,1,0,336,13.59
14890.0,1,0,254,17.95
14891.0,2,39,188,16.79939393939394
14893.0,2,2,12,16.956849315068496
14894.0,1,0,85,28.51086956521739
14895.0,20,282,290,22.366887550200804
14896.0,2,160,366,10.901627906976746
14897.0,4,289,297,24.84327272727273
14898.0,6,347,371,11.237241379310344
14901.0,9,361,373,14.805104166666666
14902.0,1,0,26,16.633000000000003
14903.0,5,257,279,7.917267605633803
14904.0,2,23,26,14.86144927536232
14905.0,2,76,234,36.24411764705882
14907.0,7,364,368,21.21878787878788
14908.0,1,0,74,30.866666666666667
14910.0,4,51,55,14.478333333333333
14911.0,201,372,373,25.343622907488985
14912.0,2,229,247,32.14259259259259
14913.0,4,323,359,14.108390804597702
14915.0,2,186,278,25.623333333333335
14916.0,4,253,324,16.48025974025974
14918.0,2,38,155,35.781111111111116
14920.0,2,0,213,17.153859649122808
14921.0,2,171,201,16.872692307692308
14923.0,1,0,51,17.025000000000002
14924.0,1,0,246,31.005000000000003
14929.0,1,0,32,20.35272727272727
14930.0,3,165,274,18.53796875
14931.0,5,236,241,30.675121951219513
14932.0,1,0,366,21.384117647058822
14934.0,2,200,283,21.734942528735633
14935.0,1,0,297,178.471
14936.0,8,241,276,22.35445054945055
14937.0,3,73,130,47.70235294117647
14944.0,12,266,297,34.707352941176474
14946.0,1,0,14,33.63333333333333
14947.0,2,58,131,20.77285714285714
14948.0,6,196,219,17.491587301587302
14950.0,1,0,19,19.53684210526316
14951.0,1,0,79,15.5845
14952.0,11,304,365,58.69195652173913
14953.0,1,0,25,5.269454545454545
14954.0,1,0,12,3.9549411764705886
14957.0,1,0,253,4.8741666666666665
14958.0,3,98,246,11.897142857142857
14959.0,4,232,296,11.786779661016949
14960.0,2,162,171,8.195185185185185
14961.0,9,349,361,22.579102564102566
14962.0,1,0,271,25.34
14963.0,5,173,184,7.514141414141414
14964.0,1,0,247,15.862307692307693
14965.0,2,0,96,7.216867469879518
14966.0,1,0,15,5.034736842105263
14967.0,1,0,50,77.3
14968.0,1,0,30,3.988918918918919
14970.0,4,248,317,46.825294117647054
14971.0,3,8,43,6.9785625
14972.0,1,0,128,6.376111111111111
14973.0,3,118,226,41.0765625
14974.0,1,0,37,5.4471428571428575
14975.0,1,0,57,25.44909090909091
14976.0,7,269,327,10.984166666666667
14978.0,5,258,331,8.941759259259259
14981.0,1,0,246,12.765
14984.0,2,161,181,5.201707317073171
14985.0,2,159,358,3.410919540229885
14987.0,2,349,366,81.6
14988.0,1,0,212,8.3635
14995.0,2,241,280,3.82344262295082
14997.0,3,131,178,21.007692307692306
14998.0,2,71,241,5.7316
15000.0,1,0,48,6.37038961038961
15002.0,4,251,367,14.276173913043479
15004.0,1,0,147,7.888101265822784
15005.0,28,350,366,5.6448346738159065
15006.0,1,0,51,3.486736111111111
15007.0,1,0,159,13.075833333333334
15009.0,3,12,25,6.932857142857142
15010.0,1,0,36,15.447
15012.0,2,319,374,3.305
15014.0,2,133,176,7.433428571428572
15016.0,1,0,173,8.501999999999999
15017.0,1,0,34,6.279
15018.0,3,329,368,16.006774193548388
15019.0,1,0,267,3.8
15021.0,9,357,367,4.056822033898305
15022.0,4,35,47,6.704
15023.0,11,366,369,12.104555160142349
15024.0,10,357,367,10.718258064516128
15025.0,1,0,33,5.23625
15026.0,3,197,277,7.688524590163935
15027.0,4,207,238,30.461428571428566
15028.0,4,360,369,13.065208333333333
15030.0,2,196,268,74.03999999999999
15031.0,4,277,282,6.019279279279279
15032.0,3,110,366,95.3673076923077
15033.0,10,324,329,5.071901960784314
15034.0,8,338,354,10.935558375634518
15035.0,1,0,90,9.36037037037037
15036.0,3,107,180,3.665748031496063
15038.0,6,311,370,5.426846153846154
15039.0,47,359,369,13.25861517976032
15041.0,1,0,170,2.6917910447761195
15042.0,1,0,199,27.186
15043.0,1,0,31,179.0
15044.0,17,342,362,16.998300220750554
15045.0,2,105,258,61.305
15046.0,15,329,338,25.309563106796116
15047.0,1,0,270,15.61909090909091
15048.0,4,303,369,3.959278350515464
15049.0,1,0,274,40.39000000000001
15050.0,3,46,71,22.84730769230769
15051.0,3,127,150,9.731538461538461
15052.0,1,0,319,7.192666666666667
15053.0,3,277,282,9.828028169014084
15054.0,2,28,40,2.6500000000000004
15057.0,2,40,316,59.58
15058.0,11,286,312,7.699239130434783
15059.0,9,293,335,5.644388185654009
15060.0,4,0,9,2.504876033057851
15061.0,48,368,372,135.32044665012407
15062.0,4,288,359,17.330877192982456
15063.0,1,0,213,74.16
15065.0,4,253,291,20.37503225806452
15066.0,1,0,53,21.275952380952383
15067.0,3,204,283,21.277560975609756
15068.0,2,210,256,5.320769230769231
15069.0,1,0,179,15.850428571428571
15070.0,1,0,373,106.2
15071.0,2,182,276,37.77192307692308
15073.0,3,177,187,19.322407407407407
15074.0,1,0,105,17.830238095238094
15075.0,1,0,78,28.63074074074074
15076.0,1,0,173,17.976530612244897
15078.0,32,361,369,22.14343181818182
15079.0,4,153,366,19.055531914893617
15081.0,5,345,367,15.296969696969697
15083.0,1,0,257,17.64
15087.0,1,0,282,20.462666666666667
15088.0,2,45,67,20.352105263157895
15089.0,6,118,128,16.69544827586207
15090.0,1,0,308,16.57913043478261
15091.0,1,0,68,16.023666666666667
15092.0,2,68,284,17.608076923076922
15093.0,6,353,372,42.565000000000005
15095.0,4,99,203,29.161702127659574
15096.0,1,0,43,19.944545454545455
15097.0,1,0,4,9.923200000000001
15098.0,3,0,182,13305.5
15099.0,1,0,84,17.84695652173913
15100.0,3,40,374,292.0
15101.0,2,350,359,39.69125
15103.0,2,55,86,20.096
15104.0,2,85,282,14.890434782608697
15105.0,7,116,135,22.76168316831683
15106.0,5,251,269,14.2252
15107.0,6,61,372,19.96875
15108.0,4,85,228,21.670833333333334
15109.0,1,0,246,17.319642857142856
15110.0,4,294,319,28.46
15111.0,3,343,373,18.660476190476192
15113.0,3,44,54,36.0933
15114.0,10,271,302,14.012994923857867
15115.0,1,0,18,16.195714285714285
15116.0,4,187,205,30.06111111111111
15117.0,5,200,216,19.64278481012658
15118.0,1,0,134,244.8
15119.0,1,0,246,19.02857142857143
15120.0,1,0,134,17.086666666666666
15121.0,2,238,289,16.34714285714286
15122.0,3,183,298,19.924146341463413
15123.0,2,198,206,20.748207547169812
15124.0,2,169,192,12.279333333333334
15125.0,15,245,271,90.77543307086614
15127.0,1,0,66,25.408125
15128.0,4,159,220,14.42156862745098
15129.0,11,241,292,41.04047619047619
15130.0,1,0,170,15.005
15132.0,5,244,263,18.806346153846157
15133.0,3,174,302,33.87655172413793
15134.0,8,225,241,19.013561643835615
15135.0,1,0,239,15.450000000000001
15136.0,4,93,96,18.92205882352941
15139.0,2,96,337,13.766153846153847
15140.0,7,211,264,29.428125
15142.0,1,0,46,19.182307692307692
15143.0,1,0,226,18.532142857142855
15144.0,17,304,312,30.324608294930872
15145.0,4,244,248,17.83179104477612
15146.0,2,126,291,14.584175824175825
15147.0,1,0,240,22.267857142857142
15148.0,1,0,11,15.0645
15149.0,1,0,134,22.643478260869568
15150.0,10,251,269,15.494081632653062
15152.0,13,177,187,17.511771217712177
15153.0,1,0,31,14.965909090909092
15154.0,1,0,75,3.487294117647059
15156.0,3,32,34,17.481636363636365
15157.0,3,354,358,15.48856
15158.0,1,0,45,57.34285714285715
15159.0,30,359,361,26.254943661971833
15160.0,1,0,357,39.54
15163.0,2,173,192,10.49896551724138
15164.0,3,270,339,8.18495145631068
15165.0,1,0,373,18.064814814814813
15167.0,1,0,321,3.975609756097561
15168.0,1,0,26,21.312
15171.0,1,0,331,257.9
15172.0,5,227,237,14.764090909090909
15174.0,1,0,323,12.340909090909092
15175.0,1,0,72,9.745217391304347
15178.0,1,0,260,13.5
15179.0,5,300,319,23.73064516129032
15180.0,1,0,367,14.583333333333334
15181.0,3,203,270,43.092499999999994
15182.0,2,114,269,21.477586206896554
15184.0,2,161,191,6.456507936507936
15185.0,1,0,70,14.791428571428572
15186.0,2,154,168,21.653157894736843
15187.0,16,210,212,52.49648351648352
15189.0,41,331,333,76.53485849056604
15192.0,3,245,365,20.47686274509804
15193.0,1,0,61,26.28
15194.0,15,365,368,24.569451612903226
15195.0,1,0,3,3861.0
15197.0,3,347,358,33.737812500000004
15198.0,2,31,124,19.363999999999997
15199.0,4,249,308,97.5923076923077
15201.0,5,160,247,17.92086956521739
15203.0,6,285,312,12.871830985915492
15204.0,1,0,357,35.175555555555555
15205.0,2,42,127,17.655135135135136
15206.0,4,265,276,46.699999999999996
15208.0,5,352,353,20.717142857142857
15210.0,1,0,225,16.559
15211.0,2,304,365,17.20019230769231
15212.0,1,0,241,20.36
15213.0,2,11,330,13.68125
15214.0,8,241,243,15.104000000000001
15215.0,3,49,97,20.998285714285714
15216.0,1,0,88,48.3
15218.0,11,308,319,34.680060240963854
15219.0,1,0,176,33.97222222222222
15220.0,6,229,281,15.204786324786324
15221.0,1,0,366,80.65
15222.0,1,0,319,117.0
15223.0,2,23,250,37.7875
15224.0,2,4,363,23.005714285714284
15225.0,1,0,234,17.8
15226.0,1,0,311,19.30125
15227.0,5,280,317,21.024137931034485
15228.0,4,228,295,27.09368
15230.0,2,1,241,18.678260869565218
15232.0,2,27,141,19.743870967741934
15234.0,1,0,277,14.071428571428571
15235.0,12,155,373,15.716853146853149
15236.0,1,0,299,21.403333333333332
15237.0,4,225,227,14.265858585858584
15238.0,3,154,184,21.4398
15239.0,2,68,79,15.930408163265307
15240.0,5,267,312,21.879102564102563
15241.0,8,216,284,15.967636363636364
15243.0,1,0,74,14.394545454545455
15244.0,2,182,248,18.57558823529412
15245.0,3,127,261,28.267865168539327
15246.0,2,120,359,15.58030303030303
15247.0,1,0,122,59.333333333333336
15249.0,13,224,257,19.109885714285713
15251.0,11,232,242,94.45936936936937
15252.0,2,146,183,16.83590909090909
15253.0,5,153,170,17.32452830188679
15254.0,1,0,127,16.686666666666667
15255.0,1,0,67,18.95425531914894
15256.0,1,0,149,16.408333333333335
15257.0,1,0,283,45.30714285714286
15258.0,2,48,217,18.328235294117647
15260.0,7,272,373,23.516493506493507
15261.0,1,0,135,13.41157894736842
15262.0,1,0,324,17.895000000000003
15263.0,1,0,107,13.042499999999999
15264.0,1,0,64,17.11913043478261
15265.0,2,84,236,18.36731707317073
15266.0,1,0,338,19.883333333333333
15267.0,5,160,183,156.12363636363636
15269.0,1,0,24,204.4
15270.0,7,294,310,58.03634146341463
15271.0,15,358,365,9.149890510948905
15272.0,2,28,86,11.45936507936508
15274.0,2,14,18,15.246170212765959
15275.0,1,0,38,15.003414634146342
15276.0,1,0,66,2.602115384615385
15277.0,1,0,47,21.325
15279.0,1,0,355,15.29
15280.0,1,0,172,7.07
15281.0,9,274,333,16.778057553956835
15286.0,1,0,50,80.18333333333334
15287.0,2,48,71,24.3345
15288.0,5,322,365,26.210454545454546
15289.0,3,220,250,16.20310344827586
15290.0,18,354,359,38.93735294117647
15291.0,15,348,374,45.32330097087379
15292.0,1,0,201,7.2376
15296.0,6,275,327,18.932268041237116
15297.0,3,53,64,16.46
15298.0,12,364,366,24.999479166666664
15299.0,7,304,372,643.8585714285715
15300.0,1,0,64,17.73
15301.0,12,317,369,20.865637860082305
15303.0,1,0,290,18.516774193548386
15304.0,8,307,369,30.19130434782609
15306.0,3,83,148,20.247413793103448
15307.0,1,0,96,17.108333333333334
15308.0,1,0,274,16.340526315789475
15311.0,91,373,374,25.543463640184953
15312.0,4,279,354,19.677659574468084
15313.0,1,0,110,52.0
15314.0,1,0,199,13.665416666666667
15315.0,2,51,116,15.41891891891892
15316.0,1,0,327,165.0
15318.0,1,0,4,9.473333333333333
15319.0,1,0,284,12.78125
15320.0,1,0,44,7.420277777777778
15321.0,3,220,292,28.92957894736842
15322.0,1,0,86,16.18285714285714
15325.0,1,0,104,3.3120408163265305
15326.0,1,0,334,10.748620689655171
15327.0,1,0,53,20.875
15329.0,3,132,172,18.41578947368421
15330.0,2,28,61,54.99692307692308
15332.0,4,3,370,47.45885714285714
15333.0,1,0,208,64.285
15334.0,3,16,173,3.5522222222222224
15335.0,1,0,54,4.8325
15339.0,2,251,318,6.675232558139536
15341.0,1,0,81,118.85411764705883
15342.0,1,0,130,16.920416666666664
15343.0,1,0,87,17.357142857142858
15344.0,3,73,74,21.69
15345.0,1,0,46,19.677
15346.0,1,0,333,14.848235294117648
15347.0,1,0,366,40.32000000000001
15348.0,1,0,72,17.56
15349.0,2,29,187,6.580694444444444
15350.0,1,0,373,23.130000000000003
15351.0,7,357,370,8.7116
15353.0,2,113,368,12.333650793650794
15355.0,2,23,53,19.789285714285715
15356.0,10,336,368,5.330443159922929
15358.0,22,360,366,15.149183303085302
15360.0,1,0,40,32.917692307692306
15361.0,1,0,362,59.84571428571429
15363.0,1,0,373,20.375
15364.0,2,158,254,31.489310344827587
15365.0,7,289,315,20.301052631578948
15366.0,2,282,358,13.69340909090909
15367.0,4,218,275,19.764105263157894
15368.0,1,0,21,111.73500000000001
15370.0,7,291,333,25.383510638297874
15372.0,1,0,137,74.34814814814814
15373.0,12,363,371,18.302348484848483
15374.0,1,0,129,56.0
15376.0,3,182,222,10.541538461538462
15379.0,7,189,358,19.089123711340207
15380.0,5,356,365,46.951666666666675
15381.0,2,54,268,74.60625
15382.0,6,280,296,19.7208940397351
15384.0,2,189,360,15.668536585365853
15385.0,1,0,40,26.406666666666666
15386.0,1,0,186,12.714193548387096
15388.0,1,0,270,14.053999999999998
15389.0,1,0,172,500.0
15392.0,4,355,360,18.280119047619046
15393.0,2,264,281,19.32166666666667
15394.0,4,348,359,25.68870588235294
15395.0,1,0,326,15.35
15396.0,1,0,113,20.584285714285716
15397.0,1,0,290,15.666666666666666
15398.0,2,62,78,18.43191780821918
15399.0,3,77,79,16.3154
15400.0,5,186,279,59.68333333333334
15402.0,2,47,196,14.923095238095238
15405.0,1,0,189,43.6375
15406.0,2,269,301,9.636037735849058
15407.0,4,271,305,6.90483660130719
15408.0,1,0,264,7.858235294117647
15410.0,8,177,262,28.285573770491805
15411.0,4,156,183,13.726060606060607
15412.0,1,0,171,19.053
15414.0,3,232,242,19.86923076923077
15415.0,1,0,313,11.933541666666668
15416.0,4,218,283,20.75166666666667
15417.0,1,0,85,18.17142857142857
15419.0,1,0,25,16.9825
15421.0,4,251,310,17.93132075471698
15422.0,2,0,323,16.283333333333335
15423.0,1,0,38,21.75
15424.0,2,0,254,22.54941176470588
15426.0,5,350,369,4.956815068493151
15427.0,3,13,47,4.84686274509804
15428.0,1,0,15,15.63
15429.0,2,48,75,4.845731707317073
15432.0,1,0,23,17.119
15433.0,2,53,267,13.00731707317073
15434.0,5,191,200,18.936
15435.0,1,0,22,5.147931034482759
15436.0,3,221,234,3.4119452887537993
15437.0,1,0,262,4.4479999999999995
15438.0,1,0,131,6.263199999999999
15440.0,3,154,209,6.188387096774194
15442.0,1,0,249,297.0
15443.0,7,318,320,8.473586387434555
15444.0,2,31,40,6.476073059360731
15445.0,1,0,264,22.7
15447.0,1,0,331,17.24111111111111
15448.0,1,0,313,17.665714285714284
15449.0,3,235,262,16.242
15450.0,1,0,30,14.328
15452.0,3,234,264,9.28844827586207
15453.0,7,185,188,4.854440559440559
15454.0,1,0,362,7.164
